,DATEPRD,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_CHOKE_SIZE_P,DP_CHOKE_SIZE,AVG_WHP_P,AVG_WHT_P,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL
9479,2008-12-22,24.0,,,,,0.0,,,,,,8671.0
9480,2008-12-23,24.0,,,,,0.0,,,,,,8221.6
9481,2008-12-24,24.0,,,,,0.0,,,,,,8609.2
9482,2008-12-25,24.0,,,,,0.0,,,,,,8755.3
9483,2008-12-26,24.0,,,,,0.0,,,,,,8628.4
9484,2008-12-27,24.0,,,,,0.0,,,,,,8471.9
9485,2008-12-28,24.0,,,,,0.0,,,,,,8453.6
9486,2008-12-29,24.0,,,,,0.0,,,,,,8469.0
9487,2008-12-30,24.0,,,,,0.0,,,,,,8552.4
9488,2008-12-31,24.0,,,,,0.0,,,,,,8588.794021666667
9489,2009-01-01,24.0,,,,,0.0,,,,,,8521.0
9490,2009-01-02,24.0,,,,,0.0,,,,,,8460.342620625
9491,2009-01-03,14.58333,,,,,0.0,,,,,,4166.370830625
9492,2009-01-04,24.0,,,,,0.0,,,,,,8611.281204166668
9493,2009-01-05,24.0,,,,,0.0,,,,,,8756.5
9494,2009-01-06,17.16666,,,,,0.0,,,,,,5826.7
9495,2009-01-07,24.0,,,,,0.0,,,,,,7744.20893875
9496,2009-01-08,24.0,,,,,0.0,,,,,,8624.5
9497,2009-01-09,24.0,,,,,0.0,,,,,,8615.2
9498,2009-01-10,24.0,,,,,0.0,,,,,,8599.7
9499,2009-01-11,24.0,,,,,0.0,,,,,,8446.9
9500,2009-01-12,23.83333,,,,,0.0,,,,,,8214.95
9501,2009-01-13,24.0,,,,,0.0,,,,,,8599.0
9502,2009-01-14,24.0,,,,,0.0,,,,,,8593.0
9503,2009-01-15,24.0,,,,,0.0,,,,,,8527.0
9504,2009-01-16,24.0,,,,,0.0,,,,,,8581.0
9505,2009-01-17,24.0,,,,,0.0,,,,,,8503.0
9506,2009-01-18,24.0,,,,,0.0,,,,,,8702.0
9507,2009-01-19,24.0,,,,,0.0,,,,,,8748.0
9508,2009-01-20,24.0,,,,,0.0,,,,,,8739.0
9509,2009-01-21,22.175,,,,,0.0,,,,,,8141.0
9510,2009-01-22,21.075,,,,,0.0,,,,,,6742.0
9511,2009-01-23,24.0,,,,,0.0,,,,,,8481.0
9512,2009-01-24,24.0,,,,,0.0,,,,,,8541.45
9513,2009-01-25,24.0,,,,,0.0,,,,,,8644.1
9514,2009-01-26,24.0,,,,,0.0,,,,,,8543.7
9515,2009-01-27,24.0,,,,,0.0,,,,,,8502.0
9516,2009-01-28,14.175,,,,,0.0,,,,,,5119.0
9517,2009-01-29,10.325,,,,,0.0,,,,,,3449.0
9518,2009-01-30,24.0,,,,,0.0,,,,,,8494.0
9519,2009-01-31,24.0,,,,,0.0,,,,,,8423.0
9520,2009-02-01,16.0,,,,,0.0,,,,,,5688.0
9521,2009-02-02,24.0,,,,,0.0,,,,,,8396.0
9522,2009-02-03,24.0,,,,,0.0,,,,,,8542.2
9523,2009-02-04,8.66667,,,,,0.0,,,,,,3170.0
9524,2009-02-05,24.0,,,,,0.0,,,,,,8545.9
9525,2009-02-06,24.0,,,,,0.0,,,,,,8684.3
9526,2009-02-07,24.0,,,,,0.0,,,,,,8609.2
9527,2009-02-08,24.0,,,,,0.0,,,,,,8619.4
9528,2009-02-09,24.0,,,,,0.0,,,,,,6375.0
9529,2009-02-10,24.0,,,,,0.0,,,,,,8389.530716041667
9530,2009-02-11,24.0,,,,,0.0,,,,,,8161.05
9531,2009-02-12,24.0,,,,,0.0,,,,,,8142.0
9532,2009-02-13,18.33333,,,,,0.0,,,,,,6811.0
9533,2009-02-14,24.0,,,,,0.0,,,,,,8469.4
9534,2009-02-15,24.0,,,,,0.0,,,,,,8735.0
9535,2009-02-16,20.66667,,,,,0.0,,,,,,7789.0
9536,2009-02-17,24.0,,,,,0.0,,,,,,8427.2
9537,2009-02-18,24.0,,,,,0.0,,,,,,8200.7
9538,2009-02-19,24.0,,,,,0.0,,,,,,8435.1
9539,2009-02-20,24.0,,,,,0.0,,,,,,8277.0
9540,2009-02-21,24.0,,,,,0.0,,,,,,8346.0
9541,2009-02-22,24.0,,,,,0.0,,,,,,8086.3
9542,2009-02-23,24.0,,,,,0.0,,,,,,7714.4
9543,2009-02-24,24.0,,,,,0.0,,,,,,8205.0
9544,2009-02-25,24.0,,,,,0.0,,,,,,8100.0
9545,2009-02-26,24.0,,,,,0.0,,,,,,8054.0
9546,2009-02-27,24.0,,,,,0.0,,,,,,8063.0
9547,2009-02-28,24.0,,,,,0.0,,,,,,8098.0
9548,2009-03-01,24.0,,,,,0.0,,,,,,8054.0
9549,2009-03-02,24.0,,,,,0.0,,,,,,8025.0
9550,2009-03-03,24.0,,,,,0.0,,,,,,8369.468703333334
9551,2009-03-04,20.91667,,,,,0.0,,,,,,7915.2
9552,2009-03-05,11.49999,,,,,0.0,,,,,,4127.1
9553,2009-03-06,24.0,,,,,0.0,,,,,,7670.0
9554,2009-03-07,11.35833,,,,,0.0,,,,,,2516.0
9555,2009-03-08,0.0,,,,,0.0,,,,,,
9556,2009-03-09,11.75,,,,,0.0,,,,,,4009.0
9557,2009-03-10,0.0,,,,,0.0,,,,,,
9558,2009-03-11,0.0,,,,,0.0,,,,,,
9559,2009-03-12,0.0,,,,,0.0,,,,,,
9560,2009-03-13,0.0,,,,,0.0,,,,,,
9561,2009-03-14,0.0,,,,,0.0,,,,,,
9562,2009-03-15,0.0,,,,,0.0,,,,,,
9563,2009-03-16,0.0,,,,,0.0,,,,,,
9564,2009-03-17,0.0,,,,,0.0,,,,,,
9565,2009-03-18,0.0,,,,,0.0,,,,,,
9566,2009-03-19,0.0,,,,,0.0,,,,,,
9567,2009-03-20,0.0,,,,,0.0,,,,,,
9568,2009-03-21,0.0,,,,,0.0,,,,,,
9569,2009-03-22,0.0,,,,,0.0,,,,,,
9570,2009-03-23,0.0,,,,,0.0,,,,,,
9571,2009-03-24,0.0,,,,,0.0,,,,,,
9572,2009-03-25,0.0,,,,,0.0,,,,,,
9573,2009-03-26,0.0,,,,,0.0,,,,,,
9574,2009-03-27,0.0,,,,,0.0,,,,,,
9575,2009-03-28,8.225,,,,,0.0,,,,,,3015.0
9576,2009-03-29,6.525,,,,,0.0,,,,,,2770.0
9577,2009-03-30,0.80833,,,,,0.0,,,,,,197.0
9578,2009-03-31,24.0,,,,,0.0,,,,,,4520.2
9579,2009-04-01,24.0,,,,,0.0,,,,,,4140.0
9580,2009-04-02,24.0,,,,,0.0,,,,,,4105.25
9581,2009-04-03,24.0,,,,,0.0,,,,,,4136.45
9582,2009-04-04,24.0,,,,,0.0,,,,,,4324.2
9583,2009-04-05,22.525,,,,,0.0,,,,,,3789.1
9584,2009-04-06,0.5,,,,,0.0,,,,,,785.901945
9585,2009-04-07,0.0,,,,,0.0,,,,,,0.0
9586,2009-04-08,20.85833,,,,,0.0,,,,,,6091.0
9587,2009-04-09,16.33333,,,,,0.0,,,,,,3207.0
9588,2009-04-10,0.30833,,,,,0.0,,,,,,203.14398
9589,2009-04-11,0.0,,,,,0.0,,,,,,
9590,2009-04-12,12.85833,,,,,0.0,,,,,,2426.0
9591,2009-04-13,24.0,,,,,0.0,,,,,,4582.0
9592,2009-04-14,24.0,,,,,0.0,,,,,,3704.6
9593,2009-04-15,3.975,,,,,0.0,,,,,,704.9
9594,2009-04-16,20.52501,,,,,0.0,,,,,,3204.0
9595,2009-04-17,24.0,,,,,0.0,,,,,,4560.0
9596,2009-04-18,13.14166,,,,,0.0,,,,,,2300.0
9597,2009-04-19,6.19167,,,,,0.0,,,,,,1237.0
9598,2009-04-20,24.0,,,,,0.0,,,,,,4200.0
9599,2009-04-21,24.0,,,,,0.0,,,,,,4179.0
9600,2009-04-22,18.58334,,,,,0.0,,,,,,3219.0
9601,2009-04-23,24.0,,,,,0.0,,,,,,4199.0
9602,2009-04-24,24.0,,,,,0.0,,,,,,4158.0
9603,2009-04-25,24.0,,,,,0.0,,,,,,4188.0
9604,2009-04-26,24.0,,,,,0.0,,,,,,4249.0
9605,2009-04-27,24.0,,,,,0.0,,,,,,5257.0
9606,2009-04-28,24.0,,,,,0.0,,,,,,6012.0
9607,2009-04-29,24.0,,,,,0.0,,,,,,6377.6
9608,2009-04-30,24.0,,,,,0.0,,,,,,7020.2
9609,2009-05-01,24.0,,,,,0.0,,,,,,6883.8
9610,2009-05-02,24.0,,,,,0.0,,,,,,6903.3
9611,2009-05-03,24.0,,,,,0.0,,,,,,6952.2
9612,2009-05-04,5.80833,,,,,0.0,,,,,,1730.5
9613,2009-05-05,11.69167,,,,,0.0,,,,,,3318.4
9614,2009-05-06,24.0,,,,,0.0,,,,,,6266.7
9615,2009-05-07,21.0,,,,,0.0,,,,,,6801.1832
9616,2009-05-08,24.0,,,,,0.0,,,,,,7911.055625
9617,2009-05-09,24.0,,,,,0.0,,,,,,7913.0
9618,2009-05-10,24.0,,,,,0.0,,,,,,7941.350960416667
9619,2009-05-11,24.0,,,,,0.0,,,,,,7911.956771458334
9620,2009-05-12,24.0,,,,,0.0,,,,,,8032.7
9621,2009-05-13,24.0,,,,,0.0,,,,,,8217.0
9622,2009-05-14,24.0,,,,,0.0,,,,,,8404.08
9623,2009-05-15,24.0,,,,,0.0,,,,,,8435.5
9624,2009-05-16,24.0,,,,,0.0,,,,,,8424.98
9625,2009-05-17,24.0,,,,,0.0,,,,,,8439.55
9626,2009-05-18,24.0,,,,,0.0,,,,,,8391.88
9627,2009-05-19,24.0,,,,,0.0,,,,,,8110.0
9628,2009-05-20,24.0,,,,,0.0,,,,,,8449.0
9629,2009-05-21,24.0,,,,,0.0,,,,,,8437.0
9630,2009-05-22,24.0,,,,,0.0,,,,,,8258.0
9631,2009-05-23,24.0,,,,,0.0,,,,,,8370.0
9632,2009-05-24,24.0,,,,,0.0,,,,,,8450.0
9633,2009-05-25,24.0,,,,,0.0,,,,,,8393.0
9634,2009-05-26,24.0,,,,,0.0,,,,,,8428.5
9635,2009-05-27,24.0,,,,,0.0,,,,,,8497.0
9636,2009-05-28,24.0,,,,,0.0,,,,,,8468.0
9637,2009-05-29,24.0,,,,,0.0,,,,,,6837.0
9638,2009-05-30,24.0,,,,,0.0,,,,,,5917.0
9639,2009-05-31,24.0,,,,,0.0,,,,,,6009.459022916667
9640,2009-06-01,23.5,,,,,0.0,,,,,,6003.0
9641,2009-06-02,24.0,,,,,0.0,,,,,,6456.0
9642,2009-06-03,24.0,,,,,0.0,,,,,,4642.2473375
9643,2009-06-04,24.0,,,,,0.0,,,,,,3867.0
9644,2009-06-05,24.0,,,,,0.0,,,,,,3876.0
9645,2009-06-06,18.48333,,,,,0.0,,,,,,2859.6
9646,2009-06-07,24.0,,,,,0.0,,,,,,3800.0
9647,2009-06-08,24.0,,,,,0.0,,,,,,3802.0
9648,2009-06-09,24.0,,,,,0.0,,,,,,3744.4
9649,2009-06-10,24.0,,,,,0.0,,,,,,3993.5
9650,2009-06-11,20.83333,,,,,0.0,,,,,,3429.2
9651,2009-06-12,24.0,,,,,0.0,,,,,,3780.8
9652,2009-06-13,21.33333,,,,,0.0,,,,,,3319.0
9653,2009-06-14,13.05833,,,,,0.0,,,,,,2593.7
9654,2009-06-15,17.44167,,,,,0.0,,,,,,2937.4
9655,2009-06-16,24.0,,,,,0.0,,,,,,3910.0
9656,2009-06-17,24.0,,,,,0.0,,,,,,4148.0
9657,2009-06-18,24.0,,,,,0.0,,,,,,4538.471886458334
9658,2009-06-19,24.0,,,,,0.0,,,,,,4716.153473125
9659,2009-06-20,24.0,,,,,0.0,,,,,,4747.624870416666
9660,2009-06-21,24.0,,,,,0.0,,,,,,4603.837562916667
9661,2009-06-22,24.0,,,,,0.0,,,,,,4795.0
9662,2009-06-23,24.0,,,,,0.0,,,,,,4646.1
9663,2009-06-24,24.0,,,,,0.0,,,,,,4553.5
9664,2009-06-25,24.0,,,,,0.0,,,,,,4646.44
9665,2009-06-26,24.0,,,,,0.0,,,,,,5519.0
9666,2009-06-27,24.0,,,,,0.0,,,,,,5418.5
9667,2009-06-28,24.0,,,,,0.0,,,,,,4819.1
9668,2009-06-29,24.0,,,,,0.0,,,,,,5000.0
9669,2009-06-30,24.0,,,,,0.0,,,,,,4822.40851625
9670,2009-07-01,24.0,,,,,0.0,,,,,,4775.0
9671,2009-07-02,24.0,,,,,0.0,,,,,,4754.0
9672,2009-07-03,24.0,,,,,0.0,,,,,,4744.2
9673,2009-07-04,24.0,,,,,0.0,,,,,,4724.0
9674,2009-07-05,24.0,,,,,0.0,,,,,,4687.0
9675,2009-07-06,24.0,,,,,0.0,,,,,,3942.5
9676,2009-07-07,24.0,,,,,0.0,,,,,,3929.0
9677,2009-07-08,24.0,,,,,0.0,,,,,,3776.0
9678,2009-07-09,24.0,,,,,0.0,,,,,,3743.0
9679,2009-07-10,24.0,,,,,0.0,,,,,,3725.0
9680,2009-07-11,24.0,,,,,0.0,,,,,,4198.0
9681,2009-07-12,24.0,,,,,0.0,,,,,,4597.0
9682,2009-07-13,24.0,,,,,0.0,,,,,,4599.0
9683,2009-07-14,24.0,,,,,0.0,,,,,,4670.0
9684,2009-07-15,24.0,,,,,0.0,,,,,,4734.5
9685,2009-07-16,21.5,,,,,0.0,,,,,,3748.0
9686,2009-07-17,24.0,,,,,0.0,,,,,,8667.6
9687,2009-07-18,24.0,,,,,0.0,,,,,,8407.1
9688,2009-07-19,17.33333,,,,,0.0,,,,,,5297.05
9689,2009-07-20,24.0,,,,,0.0,,,,,,8505.0
9690,2009-07-21,24.0,,,,,0.0,,,,,,8384.6
9691,2009-07-22,24.0,,,,,0.0,,,,,,8043.1
9692,2009-07-23,24.0,,,,,0.0,,,,,,8206.1
9693,2009-07-24,24.0,,,,,0.0,,,,,,8297.1
9694,2009-07-25,24.0,,,,,0.0,,,,,,8192.9
9695,2009-07-26,24.0,,,,,0.0,,,,,,8308.0
9696,2009-07-27,24.0,,,,,0.0,,,,,,8276.2
9697,2009-07-28,24.0,,,,,0.0,,,,,,8287.0
9698,2009-07-29,24.0,,,,,0.0,,,,,,8316.104885833332
9699,2009-07-30,24.0,,,,,0.0,,,,,,8339.727708958333
9700,2009-07-31,24.0,,,,,0.0,,,,,,8354.487701458333
9701,2009-08-01,24.0,,,,,0.0,,,,,,6081.0
9702,2009-08-02,24.0,,,,,0.0,,,,,,7352.84619375
9703,2009-08-03,24.0,,,,,0.0,,,,,,4555.61492125
9704,2009-08-04,24.0,,,,,0.0,,,,,,4019.0
9705,2009-08-05,24.0,,,,,0.0,,,,,,4346.15
9706,2009-08-06,24.0,,,,,0.0,,,,,,4473.9
9707,2009-08-07,22.90833,,,,,0.0,,,,,,4742.0
9708,2009-08-08,8.25834,,,,,0.0,,,,,,1246.0
9709,2009-08-09,24.0,,,,,0.0,,,,,,4397.0
9710,2009-08-10,24.0,,,,,0.0,,,,,,5434.0
9711,2009-08-11,24.0,,,,,0.0,,,,,,5355.0
9712,2009-08-12,24.0,,,,,0.0,,,,,,5491.846404375
9713,2009-08-13,24.0,,,,,0.0,,,,,,5040.0
9714,2009-08-14,24.0,,,,,0.0,,,,,,4016.0
9715,2009-08-15,24.0,,,,,0.0,,,,,,6192.0
9716,2009-08-16,24.0,,,,,0.0,,,,,,7707.0
9717,2009-08-17,24.0,,,,,0.0,,,,,,8073.0
9718,2009-08-18,24.0,,,,,0.0,,,,,,8337.0
9719,2009-08-19,24.0,,,,,0.0,,,,,,8266.0
9720,2009-08-20,24.0,,,,,0.0,,,,,,8254.0
9721,2009-08-21,24.0,,,,,0.0,,,,,,8213.0
9722,2009-08-22,24.0,,,,,0.0,,,,,,6801.0
9723,2009-08-23,24.0,,,,,0.0,,,,,,7954.0
9724,2009-08-24,24.0,,,,,0.0,,,,,,8207.0
9725,2009-08-25,24.0,,,,,0.0,,,,,,7610.0
9726,2009-08-26,13.99166,,,,,0.0,,,,,,3781.0
9727,2009-08-27,22.17501,,,,,0.0,,,,,,6830.0
9728,2009-08-28,24.0,,,,,0.0,,,,,,7608.0
9729,2009-08-29,24.0,,,,,0.0,,,,,,8301.0
9730,2009-08-30,24.0,,,,,0.0,,,,,,8438.0
9731,2009-08-31,13.49166,,,,,0.0,,,,,,4802.0
9732,2009-09-01,0.0,,,,,0.0,,,,,,
9733,2009-09-02,0.0,,,,,0.0,,,,,,
9734,2009-09-03,0.0,,,,,0.0,,,,,,
9735,2009-09-04,0.0,,,,,0.0,,,,,,
9736,2009-09-05,19.34167,,,,,0.0,,,,,,6403.6
9737,2009-09-06,24.0,,,,,0.0,,,,,,6803.7
9738,2009-09-07,24.0,,,,,0.0,,,,,,7108.7
9739,2009-09-08,24.0,,,,,0.0,,,,,,7701.462539791667
9740,2009-09-09,24.0,,,,,0.0,,,,,,7845.2
9741,2009-09-10,24.0,,,,,0.0,,,,,,7521.0
9742,2009-09-11,24.0,,,,,0.0,,,,,,5779.501488464583
9743,2009-09-12,24.0,,,,,0.0,,,,,,7625.0
9744,2009-09-13,24.0,,,,,0.0,,,,,,8525.993069583334
9745,2009-09-14,24.0,,,,,0.0,,,,,,8071.099989583333
9746,2009-09-15,23.5,,,,,0.0,,,,,,8379.3
9747,2009-09-16,24.0,,,,,0.0,,,,,,8000.0
9748,2009-09-17,24.0,,,,,0.0,,,,,,7283.0
9749,2009-09-18,24.0,,,,,0.0,,,,,,8000.0
9750,2009-09-19,24.0,,,,,0.0,,,,,,7776.92459125
9751,2009-09-20,24.0,,,,,0.0,,,,,,7937.540161458333
9752,2009-09-21,24.0,,,,,0.0,,,,,,7842.3
9753,2009-09-22,24.0,,,,,0.0,,,,,,8007.0
9754,2009-09-23,24.0,,,,,0.0,,,,,,7995.0
9755,2009-09-24,24.0,,,,,0.0,,,,,,7937.0
9756,2009-09-25,24.0,,,,,0.0,,,,,,7839.0
9757,2009-09-26,10.825,,,,,0.0,,,,,,3403.0
9758,2009-09-27,0.0,,,,,0.0,,,,,,
9759,2009-09-28,0.0,,,,,0.0,,,,,,
9760,2009-09-29,0.0,,,,,0.0,,,,,,
9761,2009-09-30,0.0,,,,,0.0,,,,,,
9762,2009-10-01,12.31852,,,,,0.0,,,,,,2811.0
9763,2009-10-02,24.0,,,,,0.0,,,,,,7153.677153958333
9764,2009-10-03,24.0,,,,,0.0,,,,,,7467.0
9765,2009-10-04,24.0,,,,,0.0,,,,,,7426.12265
9766,2009-10-05,23.16,,,,,0.0,,,,,,7105.0
9767,2009-10-06,24.0,,,,,0.0,,,,,,5614.679416666667
9768,2009-10-07,24.0,,,,,0.0,,,,,,7226.1882329166665
9769,2009-10-08,24.0,,,,,0.0,,,,,,6457.936843541666
9770,2009-10-09,24.0,,,,,0.0,,,,,,5541.170921458333
9771,2009-10-10,24.0,,,,,0.0,,,,,,5540.211982708333
9772,2009-10-11,24.0,,,,,0.0,,,,,,5659.508826041667
9773,2009-10-12,24.0,,,,,0.0,,,,,,5043.534850833334
9774,2009-10-13,19.66666,,,,,0.0,,,,,,4375.835348292683
9775,2009-10-14,24.0,,,,,0.0,,,,,,4119.928092708334
9776,2009-10-15,18.33334,,,,,0.0,,,,,,5028.154511315789
9777,2009-10-16,24.0,,,,,0.0,,,,,,6560.304504583333
9778,2009-10-17,6.15833,,,,,0.0,,,,,,1669.0
9779,2009-10-18,21.34167,,,,,0.0,,,,,,5971.0
9780,2009-10-19,17.33334,,,,,0.0,,,,,,4571.0
9781,2009-10-20,24.0,,,,,0.0,,,,,,6499.027142083333
9782,2009-10-21,19.83333,,,,,0.0,,,,,,6561.44775097561
9783,2009-10-22,24.0,,,,,0.0,,,,,,6464.0841975
9784,2009-10-23,24.0,,,,,0.0,,,,,,5813.678078541667
9785,2009-10-24,19.58334,,,,,0.0,,,,,,5486.726497317073
9786,2009-10-25,23.83333,,,,,0.0,,,,,,6067.688183877551
9787,2009-10-26,24.0,,,,,0.0,,,,,,6785.476684375
9788,2009-10-27,24.0,,,,,0.0,,,,,,6852.247040625
9789,2009-10-28,24.0,,,,,0.0,,,,,,6674.452453333333
9790,2009-10-29,22.16667,,,,,0.0,,,,,,6291.0
9791,2009-10-30,24.0,,,,,0.0,,,,,,6729.2557525
9792,2009-10-31,24.0,,,,,0.0,,,,,,6538.390427083334
9793,2009-11-01,24.0,,,,,0.0,,,,,,6896.086074166667
9794,2009-11-02,24.0,,,,,0.0,,,,,,6948.349487083334
9795,2009-11-03,24.0,,,,,0.0,,,,,,6906.0
9796,2009-11-04,21.16666,,,,,0.0,,,,,,4630.0
9797,2009-11-05,24.0,,,,,0.0,,,,,,6678.0
9798,2009-11-06,24.0,,,,,0.0,,,,,,6869.0
9799,2009-11-07,24.0,,,,,0.0,,,,,,7000.0
9800,2009-11-08,24.0,,,,,0.0,,,,,,6898.0
9801,2009-11-09,22.0,,,,,0.0,,,,,,6002.0
9802,2009-11-10,24.0,,,,,0.0,,,,,,6620.796020416667
9803,2009-11-11,24.0,,,,,0.0,,,,,,6834.259124583334
9804,2009-11-12,24.0,,,,,0.0,,,,,,6851.83920375
9805,2009-11-13,24.0,,,,,0.0,,,,,,7312.260574583333
9806,2009-11-14,24.0,,,,,0.0,,,,,,6968.0
9807,2009-11-15,24.0,,,,,0.0,,,,,,7236.5
9808,2009-11-16,24.0,,,,,0.0,,,,,,6993.0
9809,2009-11-17,24.0,,,,,0.0,,,,,,6778.77826
9810,2009-11-18,24.0,,,,,0.0,,,,,,6993.0
9811,2009-11-19,24.0,,,,,0.0,,,,,,6811.0
9812,2009-11-20,21.5,,,,,0.0,,,,,,5945.0
9813,2009-11-21,24.0,,,,,0.0,,,,,,6705.0
9814,2009-11-22,24.0,,,,,0.0,,,,,,6516.0
9815,2009-11-23,21.58333,,,,,0.0,,,,,,5407.0
9816,2009-11-24,20.5,,,,,0.0,,,,,,6194.7611692857145
9817,2009-11-25,24.0,,,,,0.0,,,,,,6645.696578958334
9818,2009-11-26,24.0,,,,,0.0,,,,,,8022.376923541667
9819,2009-11-27,24.0,,,,,0.0,,,,,,7776.0
9820,2009-11-28,24.0,,,,,0.0,,,,,,7560.024140208333
9821,2009-11-29,23.5,,,,,0.0,,,,,,7268.619868541667
9822,2009-11-30,24.0,,,,,0.0,,,,,,7607.0
9823,2009-12-01,24.0,,,,,0.0,,,,,,7612.851760208333
9824,2009-12-02,24.0,,,,,0.0,,,,,,7789.600234583333
9825,2009-12-03,24.0,,,,,0.0,,,,,,7476.1543125
9826,2009-12-04,24.0,,,,,0.0,,,,,,7758.5285183333335
9827,2009-12-05,24.0,,,,,0.0,,,,,,7796.722442708333
9828,2009-12-06,24.0,,,,,0.0,,,,,,8137.586257916667
9829,2009-12-07,24.0,,,,,0.0,,,,,,8129.841095
9830,2009-12-08,24.0,,,,,0.0,,,,,,8218.591370416667
9831,2009-12-09,24.0,,,,,0.0,,,,,,8203.745757916668
9832,2009-12-10,24.0,,,,,0.0,,,,,,8129.720779791666
9833,2009-12-11,24.0,,,,,0.0,,,,,,8066.094756458333
9834,2009-12-12,24.0,,,,,0.0,,,,,,8014.316482708334
9835,2009-12-13,24.0,,,,,0.0,,,,,,7964.825393541667
9836,2009-12-14,24.0,,,,,0.0,,,,,,7891.849426666667
9837,2009-12-15,24.0,,,,,0.0,,,,,,7855.972778541666
9838,2009-12-16,24.0,,,,,0.0,,,,,,7667.281112916667
9839,2009-12-17,23.0,,,,,0.0,,,,,,6929.637388510639
9840,2009-12-18,20.5,,,,,0.0,,,,,,3162.323067619048
9841,2009-12-19,24.0,,,,,0.0,,,,,,2744.86958375
9842,2009-12-20,24.0,,,,,0.0,,,,,,4387.3046654166665
9843,2009-12-21,24.0,,,,,0.0,,,,,,5019.611419166667
9844,2009-12-22,24.0,,,,,0.0,,,,,,7223.0
9845,2009-12-23,24.0,,,,,0.0,,,,,,7153.124969166666
9846,2009-12-24,24.0,,,,,0.0,,,,,,7165.0
9847,2009-12-25,24.0,,,,,0.0,,,,,,6213.05357375
9848,2009-12-26,24.0,,,,,0.0,,,,,,6922.0
9849,2009-12-27,24.0,,,,,0.0,,,,,,6965.0
9850,2009-12-28,24.0,,,,,0.0,,,,,,7235.0
9851,2009-12-29,24.0,,,,,0.0,,,,,,7220.733703541667
9852,2009-12-30,24.0,,,,,0.0,,,,,,7182.5520166666665
9853,2009-12-31,24.0,,,,,0.0,,,,,,7292.343841875
9854,2010-01-01,24.0,,,,,0.0,,,,,,7012.8165277083335
9855,2010-01-02,24.0,,,,,0.0,,,,,,6667.445525416667
9856,2010-01-03,24.0,,,,,0.0,,,,,,6536.6949075
9857,2010-01-04,24.0,,,,,0.0,,,,,,6401.98811375
9858,2010-01-05,24.0,,,,,0.0,,,,,,6442.839233125
9859,2010-01-06,24.0,,,,,0.0,,,,,,6476.063873125
9860,2010-01-07,24.0,,,,,0.0,,,,,,6354.6997072916665
9861,2010-01-08,24.0,,,,,0.0,,,,,,6531.044937708333
9862,2010-01-09,17.16667,,,,,0.0,,,,,,4223.0
9863,2010-01-10,24.0,,,,,0.0,,,,,,6844.346786458334
9864,2010-01-11,24.0,,,,,0.0,,,,,,6933.488143958333
9865,2010-01-12,24.0,,,,,0.0,,,,,,7281.0462495833335
9866,2010-01-13,24.0,,,,,0.0,,,,,,8022.016616458333
9867,2010-01-14,24.0,,,,,0.0,,,,,,8091.8101810416665
9868,2010-01-15,24.0,,,,,0.0,,,,,,8237.797301875
9869,2010-01-16,24.0,,,,,0.0,,,,,,8103.878143541667
9870,2010-01-17,24.0,,,,,0.0,,,,,,8045.497497708333
9871,2010-01-18,24.0,,,,,0.0,,,,,,7102.549103125
9872,2010-01-19,24.0,,,,,0.0,,,,,,6883.0
9873,2010-01-20,24.0,,,,,0.0,,,,,,7068.0
9874,2010-01-21,24.0,,,,,0.0,,,,,,7252.09704625
9875,2010-01-22,24.0,,,,,0.0,,,,,,6940.756316875
9876,2010-01-23,24.0,,,,,0.0,,,,,,6743.378730625
9877,2010-01-24,24.0,,,,,0.0,,,,,,6959.377090208333
9878,2010-01-25,24.0,,,,,0.0,,,,,,7115.090881041667
9879,2010-01-26,22.0,,,,,0.0,,,,,,6535.929596888889
9880,2010-01-27,24.0,,,,,0.0,,,,,,8227.495651458334
9881,2010-01-28,24.0,,,,,0.0,,,,,,8277.125366458333
9882,2010-01-29,24.0,,,,,0.0,,,,,,8422.260772291667
9883,2010-01-30,24.0,,,,,0.0,,,,,,8472.120011041667
9884,2010-01-31,24.0,,,,,0.0,,,,,,8473.304000833334
9885,2010-02-01,24.0,,,,,0.0,,,,,,8495.078583125
9886,2010-02-02,24.0,,,,,0.0,,,,,,8330.221885625
9887,2010-02-03,24.0,,,,,0.0,,,,,,7797.9
9888,2010-02-04,24.0,,,,,0.0,,,,,,7857.913002291667
9889,2010-02-05,24.0,,,,,0.0,,,,,,8075.043792708333
9890,2010-02-06,24.0,,,,,0.0,,,,,,8108.769683958333
9891,2010-02-07,24.0,,,,,0.0,,,,,,7885.198455416667
9892,2010-02-08,24.0,,,,,0.0,,,,,,7874.119553125
9893,2010-02-09,24.0,,,,,0.0,,,,,,7450.0
9894,2010-02-10,24.0,,,,,0.0,,,,,,7281.83746375
9895,2010-02-11,24.0,,,,,0.0,,,,,,7315.899696666666
9896,2010-02-12,24.0,,,,,0.0,,,,,,6996.453178958333
9897,2010-02-13,24.0,,,,,0.0,,,,,,4672.621940416667
9898,2010-02-14,13.59167,,,,,0.0,,,,,,4175.133989642857
9899,2010-02-15,11.075,,,,,0.0,,,,,,3139.0
9900,2010-02-16,24.0,,,,,0.0,,,,,,7916.741302916666
