,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_CHOKE_SIZE_P,AVG_WHP_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
47,270.74238219636453,105.90239513398632,173.3729498223417,30.68260869565217,97.3694323740228,66.01919978432802,1430.95,137396.4,1.55
48,271.55701546581884,105.86170087728651,173.43549109522363,31.0,98.12152437059521,67.12907305714603,1950.58,378532.95,1.93
49,270.35961895833333,105.88914770833334,172.92823479166665,29.812026875,97.43138416666666,66.38622729166667,3060.6,457837.18,2.82
50,269.64498145833335,105.8938425,172.98649104166665,31.81838041666667,96.65849041666668,65.59519354166666,3053.67,461808.99,2.81
51,268.861676875,105.89730333333333,172.74514458333337,32.000954166666666,96.11653229166667,65.052414375,3103.12,372985.57,2.86
52,268.1804975,105.89705395833332,172.48991145833332,32.08119770833333,95.69058604166666,64.618748125,3110.68,463717.13,2.86
53,267.456426875,105.894669375,172.31615729166663,32.20087375,95.14026958333334,63.91880625,3303.3,463529.9,3.04
54,266.85520041666666,105.88659041666666,172.066815625,32.21080020833333,94.78838479166667,63.12111875,3028.41,440906.09,153.36
55,266.4763933333333,105.87188041666668,171.73653541666667,32.033210625,94.73985791666668,63.17009354166667,2998.8,452369.44,151.86
56,265.8998741666667,105.86069083333334,171.35568375,32.04783125,94.54419041666668,62.82487229166666,3054.12,451030.48,4.34
57,265.3951304166667,105.85311104166666,171.17766333333333,32.00002729166667,94.21746708333332,62.790674375,3025.8,463595.31,4.91
58,264.9207029787234,105.84648425531915,171.1089055319149,31.25185833333333,93.81179744680851,62.24724106382978,3003.22,468712.0,4.09
59,264.33432999999997,105.840110625,170.71207354166663,31.944148125,93.62225645833334,62.06976708333333,3015.97,458936.65,10.44
60,264.00822024228904,105.83777149994604,170.8590629730944,30.885044814814812,93.1491572691946,61.65602029055878,1615.37,242280.01,2.91
62,265.6112954166667,105.61659250000001,181.72734770833333,28.763500416666666,83.88394770833334,56.13802375,2578.63,413142.56,3.62
63,263.6763463329865,105.81841322321014,170.63894880718274,32.060503947368424,93.03739752580371,61.28402589208079,2494.26,400308.2,3.5
64,263.01012607283184,105.64635186289084,170.01040002284398,31.904078484848483,92.99972604998787,61.32164096458679,2847.56,462314.88,3.99
65,262.97760800000003,105.80879399999999,170.16608226666668,31.65347578947368,92.81152573333334,61.079361999999996,1120.57,184080.6,1.1
66,263.1737115188668,105.78555850157134,170.2893161419367,31.718743170731702,92.88439537693013,61.13688732085631,2448.14,372536.86,2.4
67,263.1419007844741,105.77660754772249,170.12042243608784,30.033491276595743,93.02147834838628,61.732701759921945,2513.65,383126.44,2.47
68,262.1704129166667,105.78688166666667,169.53188645833333,31.48321708333333,92.63852645833332,61.00059333333334,2752.75,418498.59,2.7
69,261.610255,105.78262708333334,169.28461875,31.519783541666666,92.32563625,60.68912354166667,2752.3,426345.05,2.7
70,261.1146539583333,105.77734729166669,168.94576666666666,31.483014375,92.16888729166666,60.547092500000005,2737.24,422378.97,2.31
71,260.55793520833333,105.77106875,168.69795541666667,31.48727270833333,91.85997979166666,60.253108125,2735.53,422115.01,-14.19
72,260.1265817021277,105.76913127659573,168.54905191489362,30.81425416666667,91.57752978723404,59.93757872340426,2730.33,474459.4,93.87
73,260.523110625,105.78107645833332,168.74463145833334,31.498908541666665,91.77847916666668,60.088869375,2727.65,480456.7,4.22
