,DATEPRD,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_CHOKE_SIZE_P,DP_CHOKE_SIZE,AVG_WHP_P,AVG_WHT_P,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL
14879,2014-08-26,24.0,,,,,0.0,,,,,,4806.02540625
14880,2014-08-27,24.0,,,,,0.0,,,,,,4588.264694375
14881,2014-08-28,22.5,,,,,0.0,,,,,,4173.509905208333
14882,2014-08-29,24.0,,,,,0.0,,,,,,4735.191025
14883,2014-08-30,24.0,,,,,0.0,,,,,,4784.2517170833335
14884,2014-08-31,24.0,,,,,0.0,,,,,,5294.485488333334
14885,2014-09-01,24.0,,,,,0.0,,,,,,6306.699294791667
14886,2014-09-02,24.0,,,,,0.0,,,,,,5882.293151458333
14887,2014-09-03,20.91666,,,,,0.0,,,,,,4948.59015875
14888,2014-09-04,24.0,,,,,0.0,,,,,,6394.0138325
14889,2014-09-05,24.0,,,,,0.0,,,,,,6353.445449791667
14890,2014-09-06,24.0,,,,,0.0,,,,,,6168.394188541667
14891,2014-09-07,24.0,,,,,0.0,,,,,,6081.490258125
14892,2014-09-08,24.0,,,,,0.0,,,,,,5984.98555
14893,2014-09-09,24.0,,,,,0.0,,,,,,5881.980499166667
14894,2014-09-10,24.0,,,,,0.0,,,,,,5841.7343525
14895,2014-09-11,24.0,,,,,0.0,,,,,,5744.37196375
14896,2014-09-12,24.0,,,,,0.0,,,,,,5725.9039158333335
14897,2014-09-13,24.0,,,,,0.0,,,,,,5736.547470208333
14898,2014-09-14,24.0,,,,,0.0,,,,,,5544.4026639583335
14899,2014-09-15,24.0,,,,,0.0,,,,,,5503.259918125
14900,2014-09-16,24.0,,,,,0.0,,,,,,5482.0
14901,2014-09-17,24.0,,,,,0.0,,,,,,5424.0
14902,2014-09-18,24.0,,,,,0.0,,,,,,5378.0
14903,2014-09-19,24.0,,,,,0.0,,,,,,5387.0
14904,2014-09-20,24.0,,,,,0.0,,,,,,5381.0
14905,2014-09-21,24.0,,,,,0.0,,,,,,5329.0
14906,2014-09-22,24.0,,,,,0.0,,,,,,5286.0
14907,2014-09-23,24.0,,,,,0.0,,,,,,5158.614898333333
14908,2014-09-24,24.0,,,,,0.0,,,,,,5161.356452708334
14909,2014-09-25,24.0,,,,,0.0,,,,,,5285.952407083333
14910,2014-09-26,24.0,,,,,0.0,,,,,,5321.308052291667
14911,2014-09-27,24.0,,,,,0.0,,,,,,5314.325560833333
14912,2014-09-28,24.0,,,,,0.0,,,,,,4898.391854583333
14913,2014-09-29,3.00833,,,,,0.0,,,,,,425.95038375
14914,2014-09-30,19.575,,,,,0.0,,,,,,3331.4560570833332
14915,2014-10-01,24.0,,,,,0.0,,,,,,5499.904304166666
14916,2014-10-02,24.0,,,,,0.0,,,,,,5574.219558333333
14917,2014-10-03,24.0,,,,,0.0,,,,,,5435.074867291667
14918,2014-10-04,24.0,,,,,0.0,,,,,,5400.292534166667
14919,2014-10-05,24.0,,,,,0.0,,,,,,5462.330756875
14920,2014-10-06,24.0,,,,,0.0,,,,,,5370.611107083333
14921,2014-10-07,24.0,,,,,0.0,,,,,,5306.947486041667
14922,2014-10-08,24.0,,,,,0.0,,,,,,5339.612571875
14923,2014-10-09,20.83334,,,,,0.0,,,,,,4171.467251875
14924,2014-10-10,24.0,,,,,0.0,,,,,,5615.437499791667
14925,2014-10-11,24.0,,,,,0.0,,,,,,5604.578147708334
14926,2014-10-12,24.0,,,,,0.0,,,,,,5575.800643541666
14927,2014-10-13,24.0,,,,,0.0,,,,,,5646.820221041667
14928,2014-10-14,24.0,,,,,0.0,,,,,,5630.9178925
14929,2014-10-15,24.0,,,,,0.0,,,,,,5581.584167291667
14930,2014-10-16,24.0,,,,,0.0,,,,,,5543.217423125
14931,2014-10-17,24.0,,,,,0.0,,,,,,5526.2091525
14932,2014-10-18,24.0,,,,,0.0,,,,,,5471.715698125
14933,2014-10-19,24.0,,,,,0.0,,,,,,5486.294440208333
14934,2014-10-20,24.0,,,,,0.0,,,,,,5498.442199583334
14935,2014-10-21,24.0,,,,,0.0,,,,,,5497.510872083333
14936,2014-10-22,24.0,,,,,0.0,,,,,,5354.9868085416665
14937,2014-10-23,24.0,,,,,0.0,,,,,,5527.217063958334
14938,2014-10-24,24.0,,,,,0.0,,,,,,5551.264357916667
14939,2014-10-25,24.0,,,,,0.0,,,,,,5453.773833958333
14940,2014-10-26,25.0,,,,,0.0,,,,,,5446.7988864
14941,2014-10-27,24.0,,,,,0.0,,,,,,5239.624512083334
14942,2014-10-28,24.0,,,,,0.0,,,,,,4968.0
14943,2014-10-29,24.0,,,,,0.0,,,,,,5004.4786370833335
14944,2014-10-30,24.0,,,,,0.0,,,,,,4616.181016458333
14945,2014-10-31,24.0,,,,,0.0,,,,,,5432.0
14946,2014-11-01,24.0,,,,,0.0,,,,,,5423.0
14947,2014-11-02,24.0,,,,,0.0,,,,,,5454.0
14948,2014-11-03,24.0,,,,,0.0,,,,,,5506.0
14949,2014-11-04,24.0,,,,,0.0,,,,,,5508.286117708333
14950,2014-11-05,24.0,,,,,0.0,,,,,,5480.83068125
14951,2014-11-06,24.0,,,,,0.0,,,,,,5451.405647291666
14952,2014-11-07,24.0,,,,,0.0,,,,,,5227.0093
14953,2014-11-08,24.0,,,,,0.0,,,,,,5177.861412916666
14954,2014-11-09,24.0,,,,,0.0,,,,,,5140.6471635416665
14955,2014-11-10,24.0,,,,,0.0,,,,,,5177.5
14956,2014-11-11,24.0,,,,,0.0,,,,,,5189.945511041667
14957,2014-11-12,24.0,,,,,0.0,,,,,,5205.476440625
14958,2014-11-13,24.0,,,,,0.0,,,,,,5268.646293958333
14959,2014-11-14,24.0,,,,,0.0,,,,,,5291.893538333334
14960,2014-11-15,24.0,,,,,0.0,,,,,,5233.84201
14961,2014-11-16,24.0,,,,,0.0,,,,,,5217.5299525
14962,2014-11-17,24.0,,,,,0.0,,,,,,4699.974364791667
14963,2014-11-18,24.0,,,,,0.0,,,,,,4568.259177916667
14964,2014-11-19,24.0,,,,,0.0,,,,,,4349.0394283333335
14965,2014-11-20,24.0,,,,,0.0,,,,,,4211.793174166667
14966,2014-11-21,24.0,,,,,0.0,,,,,,4943.063560833333
14967,2014-11-22,24.0,,,,,0.0,,,,,,5913.633361458334
14968,2014-11-23,24.0,,,,,0.0,,,,,,5917.97518125
14969,2014-11-24,24.0,,,,,0.0,,,,,,5963.895523125
14970,2014-11-25,24.0,,,,,0.0,,,,,,6090.851585416666
14971,2014-11-26,24.0,,,,,0.0,,,,,,5847.308411041667
14972,2014-11-27,24.0,,,,,0.0,,,,,,5868.307853125
14973,2014-11-28,12.55833,,,,,0.0,,,,,,3029.3446070833334
14974,2014-11-29,0.0,,,,,0.0,,,,,,49.58954270833333
14975,2014-11-30,0.0,,,,,0.0,,,,,,0.0
14976,2014-12-01,0.0,,,,,0.0,,,,,,0.0
14977,2014-12-02,0.0,,,,,0.0,,,,,,0.0
14978,2014-12-03,0.0,,,,,0.0,,,,,,0.0
14979,2014-12-04,0.0,,,,,0.0,,,,,,0.0
14980,2014-12-05,0.0,,,,,0.0,,,,,,24.35938375
14981,2014-12-06,0.0,,,,,0.0,,,,,,0.0
14982,2014-12-07,0.0,,,,,0.0,,,,,,0.0
14983,2014-12-08,0.0,,,,,0.0,,,,,,0.0
14984,2014-12-09,0.0,,,,,0.0,,,,,,0.0
14985,2014-12-10,0.0,,,,,0.0,,,,,,0.0
14986,2014-12-11,0.0,,,,,0.0,,,,,,0.0
14987,2014-12-12,0.0,,,,,0.0,,,,,,0.0
14988,2014-12-13,16.60833,,,,,0.0,,,,,,3008.0
14989,2014-12-14,24.0,,,,,0.0,,,,,,5803.0
14990,2014-12-15,24.0,,,,,0.0,,,,,,5943.0
14991,2014-12-16,24.0,,,,,0.0,,,,,,5914.722802083334
14992,2014-12-17,24.0,,,,,0.0,,,,,,5893.1156925
14993,2014-12-18,20.55,,,,,0.0,,,,,,5043.279806875
14994,2014-12-19,22.0,,,,,0.0,,,,,,5321.414473541667
14995,2014-12-20,24.0,,,,,0.0,,,,,,5854.915665
14996,2014-12-21,24.0,,,,,0.0,,,,,,5869.45610875
14997,2014-12-22,24.0,,,,,0.0,,,,,,5876.336806458334
14998,2014-12-23,24.0,,,,,0.0,,,,,,5909.404739166666
14999,2014-12-24,24.0,,,,,0.0,,,,,,5863.987701666667
15000,2014-12-25,24.0,,,,,0.0,,,,,,5835.309104791667
15001,2014-12-26,24.0,,,,,0.0,,,,,,5833.720733541667
15002,2014-12-27,24.0,,,,,0.0,,,,,,5910.0902175
15003,2014-12-28,24.0,,,,,0.0,,,,,,5931.927199583333
15004,2014-12-29,10.39167,,,,,0.0,,,,,,2504.3263439583334
15005,2014-12-30,0.0,,,,,0.0,,,,,,0.0
15006,2014-12-31,12.775,,,,,0.0,,,,,,3374.0
15007,2015-01-01,24.0,,,,,0.0,,,,,,5369.0
15008,2015-01-02,24.0,,,,,0.0,,,,,,4034.0
15009,2015-01-03,24.0,,,,,0.0,,,,,,3814.0
15010,2015-01-04,24.0,,,,,0.0,,,,,,3917.0
15011,2015-01-05,24.0,,,,,0.0,,,,,,3889.6529616666667
15012,2015-01-06,24.0,,,,,0.0,,,,,,3914.19049875
15013,2015-01-07,24.0,,,,,0.0,,,,,,3919.3403702083333
15014,2015-01-08,24.0,,,,,0.0,,,,,,3914.934386666667
15015,2015-01-09,17.0,,,,,0.0,,,,,,2759.4672245833335
15016,2015-01-10,19.0,,,,,0.0,,,,,,3000.400050625
15017,2015-01-11,24.0,,,,,0.0,,,,,,4099.6254425
15018,2015-01-12,24.0,,,,,0.0,,,,,,4229.7679977083335
15019,2015-01-13,24.0,,,,,0.0,,,,,,4326.394492916666
15020,2015-01-14,24.0,,,,,0.0,,,,,,4388.343445208333
15021,2015-01-15,24.0,,,,,0.0,,,,,,4169.641791875
15022,2015-01-16,24.0,,,,,0.0,,,,,,4187.2844689583335
15023,2015-01-17,24.0,,,,,0.0,,,,,,4185.99536
15024,2015-01-18,24.0,,,,,0.0,,,,,,4185.99536
15025,2015-01-19,24.0,,,,,0.0,,,,,,4185.99536
15026,2015-01-20,19.66667,,,,,0.0,,,,,,4015.0
15027,2015-01-21,24.0,,,,,0.0,,,,,,4591.0
15028,2015-01-22,24.0,,,,,0.0,,,,,,3901.0
15029,2015-01-23,24.0,,,,,0.0,,,,,,3920.0
15030,2015-01-24,24.0,,,,,0.0,,,,,,3888.0
15031,2015-01-25,24.0,,,,,0.0,,,,,,3909.0
15032,2015-01-26,19.0,,,,,0.0,,,,,,3112.0
15033,2015-01-27,14.44167,,,,,0.0,,,,,,1722.3186425
15034,2015-01-28,24.0,,,,,0.0,,,,,,2815.849491666667
15035,2015-01-29,24.0,,,,,0.0,,,,,,3155.3186791666667
15036,2015-01-30,24.0,,,,,0.0,,,,,,3407.6916658333334
15037,2015-01-31,13.525,,,,,0.0,,,,,,1923.4546389583334
15038,2015-02-01,14.55833,,,,,0.0,,,,,,2375.0061202083334
15039,2015-02-02,24.0,,,,,0.0,,,,,,3934.4203639583334
15040,2015-02-03,13.60833,,,,,0.0,,,,,,2244.7909758333335
15041,2015-02-04,0.0,,,,,0.0,,,,,,29.37946125
15042,2015-02-05,1.225,,,,,0.0,,,,,,260.9732197916667
15043,2015-02-06,24.0,,,,,0.0,,,,,,4826.747955208333
15044,2015-02-07,24.0,,,,,0.0,,,,,,5867.660622291667
15045,2015-02-08,17.44167,,,,,0.0,,,,,,4136.005242291667
15046,2015-02-09,21.05833,,,,,0.0,,,,,,5032.403220208334
15047,2015-02-10,24.0,,,,,0.0,,,,,,6519.213446875
15048,2015-02-11,24.0,,,,,0.0,,,,,,5981.640388333333
15049,2015-02-12,24.0,,,,,0.0,,,,,,6131.896613958334
15050,2015-02-13,24.0,,,,,0.0,,,,,,6067.163948125
15051,2015-02-14,24.0,,,,,0.0,,,,,,6272.372749375
15052,2015-02-15,24.0,,,,,0.0,,,,,,6276.9253804166665
15053,2015-02-16,24.0,,,,,0.0,,,,,,6537.450302083334
15054,2015-02-17,24.0,,,,,0.0,,,,,,6603.5
15055,2015-02-18,24.0,,,,,0.0,,,,,,4225.490577291666
15056,2015-02-19,24.0,,,,,0.0,,,,,,4171.369171041667
15057,2015-02-20,15.5,,,,,0.0,,,,,,2681.9972310416665
15058,2015-02-21,24.0,,,,,0.0,,,,,,4193.892456458333
15059,2015-02-22,24.0,,,,,0.0,,,,,,4272.297928333333
15060,2015-02-23,24.0,,,,,0.0,,,,,,4306.043166041667
15061,2015-02-24,24.0,,,,,0.0,,,,,,4286.37520625
15062,2015-02-25,24.0,,,,,0.0,,,,,,4308.9048077083335
15063,2015-02-26,20.49167,,,,,0.0,,,,,,3586.169075208333
15064,2015-02-27,24.0,,,,,0.0,,,,,,4059.2957004166665
15065,2015-02-28,24.0,,,,,0.0,,,,,,3768.369499791667
15066,2015-03-01,24.0,,,,,0.0,,,,,,3773.768700416667
15067,2015-03-02,24.0,,,,,0.0,,,,,,3747.5754695833334
15068,2015-03-03,24.0,,,,,0.0,,,,,,3786.4763797916667
15069,2015-03-04,24.0,,,,,0.0,,,,,,3835.0
15070,2015-03-05,24.0,,,,,0.0,,,,,,3835.0
15071,2015-03-06,24.0,,,,,0.0,,,,,,3771.0
15072,2015-03-07,24.0,,,,,0.0,,,,,,3780.0
15073,2015-03-08,24.0,,,,,0.0,,,,,,3785.0
15074,2015-03-09,24.0,,,,,0.0,,,,,,3781.0
15075,2015-03-10,24.0,,,,,0.0,,,,,,3725.683135208333
15076,2015-03-11,24.0,,,,,0.0,,,,,,4301.243614375
15077,2015-03-12,24.0,,,,,0.0,,,,,,3442.624196875
15078,2015-03-13,24.0,,,,,0.0,,,,,,4282.139884791667
15079,2015-03-14,24.0,,,,,0.0,,,,,,4282.7090525
15080,2015-03-15,24.0,,,,,0.0,,,,,,4287.527403958334
15081,2015-03-16,24.0,,,,,0.0,,,,,,4391.053939791666
15082,2015-03-17,24.0,,,,,0.0,,,,,,4423.025847916667
15083,2015-03-18,24.0,,,,,0.0,,,,,,4285.937080833333
15084,2015-03-19,24.0,,,,,0.0,,,,,,4245.616981666667
15085,2015-03-20,24.0,,,,,0.0,,,,,,4443.879791666666
15086,2015-03-21,24.0,,,,,0.0,,,,,,4448.580886875
15087,2015-03-22,24.0,,,,,0.0,,,,,,4372.22072625
15088,2015-03-23,24.0,,,,,0.0,,,,,,4294.20138625
15089,2015-03-24,24.0,,,,,0.0,,,,,,4272.712700416667
15090,2015-03-25,24.0,,,,,0.0,,,,,,4287.367866458333
15091,2015-03-26,24.0,,,,,0.0,,,,,,4349.636597083333
15092,2015-03-27,24.0,,,,,0.0,,,,,,4344.370322916667
15093,2015-03-28,24.0,,,,,0.0,,,,,,4331.838402083334
15094,2015-03-29,24.0,,,,,0.0,,,,,,4232.358550217391
15095,2015-03-30,24.0,,,,,0.0,,,,,,4337.9369202083335
15096,2015-03-31,24.0,,,,,0.0,,,,,,4326.201294583333
15097,2015-04-01,24.0,,,,,0.0,,,,,,4421.311355208333
15098,2015-04-02,24.0,,,,,0.0,,,,,,4558.41680875
15099,2015-04-03,24.0,,,,,0.0,,,,,,4577.710723333334
15100,2015-04-04,24.0,,,,,0.0,,,,,,4603.34143
15101,2015-04-05,24.0,,,,,0.0,,,,,,4591.809501041666
15102,2015-04-06,11.66667,,,,,0.0,,,,,,2147.6426695833334
15103,2015-04-07,24.0,,,,,0.0,,,,,,4274.869438541667
15104,2015-04-08,24.0,,,,,0.0,,,,,,4133.552284583333
15105,2015-04-09,24.0,,,,,0.0,,,,,,4189.648979166666
15106,2015-04-10,24.0,,,,,0.0,,,,,,5176.467224166667
15107,2015-04-11,24.0,,,,,0.0,,,,,,3970.8023604166665
15108,2015-04-12,24.0,,,,,0.0,,,,,,4477.6448783333335
15109,2015-04-13,24.0,,,,,0.0,,,,,,7126.0104675
15110,2015-04-14,24.0,,,,,0.0,,,,,,7244.0
15111,2015-04-15,24.0,,,,,0.0,,,,,,7404.0
15112,2015-04-16,24.0,,,,,0.0,,,,,,5679.0
15113,2015-04-17,24.0,,,,,0.0,,,,,,7600.0
15114,2015-04-18,24.0,,,,,0.0,,,,,,7772.0
15115,2015-04-19,24.0,,,,,0.0,,,,,,4538.0
15116,2015-04-20,24.0,,,,,0.0,,,,,,4500.0
15117,2015-04-21,24.0,,,,,0.0,,,,,,4397.773192916667
15118,2015-04-22,24.0,,,,,0.0,,,,,,4368.667076041666
15119,2015-04-23,24.0,,,,,0.0,,,,,,4348.669196458333
15120,2015-04-24,24.0,,,,,0.0,,,,,,4373.042862083334
15121,2015-04-25,24.0,,,,,0.0,,,,,,4424.710189375
15122,2015-04-26,24.0,,,,,0.0,,,,,,4425.496574375
15123,2015-04-27,24.0,,,,,0.0,,,,,,4403.763961458333
15124,2015-04-28,24.0,,,,,0.0,,,,,,4425.342742708333
15125,2015-04-29,24.0,,,,,0.0,,,,,,4427.789977916666
15126,2015-04-30,24.0,,,,,0.0,,,,,,4415.654442083333
15127,2015-05-01,24.0,,,,,0.0,,,,,,4411.117591666667
15128,2015-05-02,24.0,,,,,0.0,,,,,,4427.156845625
15129,2015-05-03,24.0,,,,,0.0,,,,,,4332.351722916666
15130,2015-05-04,24.0,,,,,0.0,,,,,,4295.7
15131,2015-05-05,24.0,,,,,0.0,,,,,,4346.03293625
15132,2015-05-06,24.0,,,,,0.0,,,,,,4354.630203333333
15133,2015-05-07,24.0,,,,,0.0,,,,,,4381.150612083334
15134,2015-05-08,24.0,,,,,0.0,,,,,,4397.284461875
15135,2015-05-09,24.0,,,,,0.0,,,,,,4364.404586458333
15136,2015-05-10,24.0,,,,,0.0,,,,,,4359.911423125
15137,2015-05-11,24.0,,,,,0.0,,,,,,4370.952225416667
15138,2015-05-12,24.0,,,,,0.0,,,,,,4374.331420625
15139,2015-05-13,24.0,,,,,0.0,,,,,,4384.537345833333
15140,2015-05-14,24.0,,,,,0.0,,,,,,4363.450034791666
15141,2015-05-15,24.0,,,,,0.0,,,,,,4393.632048958333
15142,2015-05-16,24.0,,,,,0.0,,,,,,4398.572631666667
15143,2015-05-17,24.0,,,,,0.0,,,,,,4410.319412083333
15144,2015-05-18,24.0,,,,,0.0,,,,,,4442.28067
15145,2015-05-19,24.0,,,,,0.0,,,,,,4477.6049802083335
15146,2015-05-20,24.0,,,,,0.0,,,,,,4474.432937291666
15147,2015-05-21,24.0,,,,,0.0,,,,,,4437.787833958333
15148,2015-05-22,24.0,,,,,0.0,,,,,,4346.6272425
15149,2015-05-23,24.0,,,,,0.0,,,,,,4382.7613985416665
15150,2015-05-24,24.0,,,,,0.0,,,,,,4326.068450416667
15151,2015-05-25,24.0,,,,,0.0,,,,,,4310.785248125
15152,2015-05-26,24.0,,,,,0.0,,,,,,4296.0
15153,2015-05-27,24.0,,,,,0.0,,,,,,4303.0
15154,2015-05-28,24.0,,,,,0.0,,,,,,4295.0
15155,2015-05-29,24.0,,,,,0.0,,,,,,4294.0
15156,2015-05-30,24.0,,,,,0.0,,,,,,4258.0
15157,2015-05-31,24.0,,,,,0.0,,,,,,4244.0
15158,2015-06-01,24.0,,,,,0.0,,,,,,4262.0
15159,2015-06-02,24.0,,,,,0.0,,,,,,4291.0629429166665
15160,2015-06-03,24.0,,,,,0.0,,,,,,4306.550583125
15161,2015-06-04,24.0,,,,,0.0,,,,,,4370.411514375
15162,2015-06-05,24.0,,,,,0.0,,,,,,4294.3279122916665
15163,2015-06-06,24.0,,,,,0.0,,,,,,4383.902488333333
15164,2015-06-07,21.45,,,,,0.0,,,,,,3750.2324475
15165,2015-06-08,24.0,,,,,0.0,,,,,,4235.999534583333
15166,2015-06-09,24.0,,,,,0.0,,,,,,4296.106049166667
15167,2015-06-10,24.0,,,,,0.0,,,,,,4310.801284583334
15168,2015-06-11,24.0,,,,,0.0,,,,,,4320.235839791667
15169,2015-06-12,24.0,,,,,0.0,,,,,,4349.016334583333
15170,2015-06-13,24.0,,,,,0.0,,,,,,3673.5514254166665
15171,2015-06-14,24.0,,,,,0.0,,,,,,4337.86356375
15172,2015-06-15,24.0,,,,,0.0,,,,,,4336.630500625
15173,2015-06-16,24.0,,,,,0.0,,,,,,4330.0
15174,2015-06-17,24.0,,,,,0.0,,,,,,4301.0
15175,2015-06-18,24.0,,,,,0.0,,,,,,5075.0
15176,2015-06-19,24.0,,,,,0.0,,,,,,7040.1229695833335
15177,2015-06-20,24.0,,,,,0.0,,,,,,7036.8665925
15178,2015-06-21,24.0,,,,,0.0,,,,,,6886.00771375
15179,2015-06-22,24.0,,,,,0.0,,,,,,7012.3303060416665
15180,2015-06-23,24.0,,,,,0.0,,,,,,7014.0
15181,2015-06-24,24.0,,,,,0.0,,,,,,6962.0
15182,2015-06-25,24.0,,,,,0.0,,,,,,6917.233322083333
15183,2015-06-26,24.0,,,,,0.0,,,,,,6911.0
15184,2015-06-27,24.0,,,,,0.0,,,,,,4571.0
15185,2015-06-28,24.0,,,,,0.0,,,,,,2812.0
15186,2015-06-29,24.0,,,,,0.0,,,,,,2812.7315633333333
15187,2015-06-30,24.0,,,,,0.0,,,,,,2825.8160245833333
15188,2015-07-01,24.0,,,,,0.0,,,,,,2843.4947627083334
15189,2015-07-02,24.0,,,,,0.0,,,,,,2834.6101266666665
15190,2015-07-03,19.675,,,,,0.0,,,,,,2239.25575875
15191,2015-07-04,24.0,,,,,0.0,,,,,,2856.2463152083333
15192,2015-07-05,24.0,,,,,0.0,,,,,,2846.580200625
15193,2015-07-06,24.0,,,,,0.0,,,,,,2859.9529491666667
15194,2015-07-07,24.0,,,,,0.0,,,,,,2875.8291622916668
15195,2015-07-08,24.0,,,,,0.0,,,,,,2860.0
15196,2015-07-09,24.0,,,,,0.0,,,,,,2878.0
15197,2015-07-10,24.0,,,,,0.0,,,,,,2868.0
15198,2015-07-11,24.0,,,,,0.0,,,,,,2873.0
15199,2015-07-12,24.0,,,,,0.0,,,,,,2872.0
15200,2015-07-13,24.0,,,,,0.0,,,,,,2851.0
15201,2015-07-14,24.0,,,,,0.0,,,,,,3369.9444395833334
15202,2015-07-15,24.0,,,,,0.0,,,,,,4317.46808625
15203,2015-07-16,24.0,,,,,0.0,,,,,,4331.1453925
15204,2015-07-17,24.0,,,,,0.0,,,,,,4342.580566458333
15205,2015-07-18,24.0,,,,,0.0,,,,,,4329.039634583333
15206,2015-07-19,24.0,,,,,0.0,,,,,,4611.494529583333
15207,2015-07-20,24.0,,,,,0.0,,,,,,4613.9285047916665
15208,2015-07-21,24.0,,,,,0.0,,,,,,4569.562050208333
15209,2015-07-22,24.0,,,,,0.0,,,,,,4679.09954875
15210,2015-07-23,24.0,,,,,0.0,,,,,,4728.730819375
15211,2015-07-24,24.0,,,,,0.0,,,,,,4729.6676404166665
15212,2015-07-25,24.0,,,,,0.0,,,,,,4682.436698958333
15213,2015-07-26,24.0,,,,,0.0,,,,,,4662.429466458333
15214,2015-07-27,24.0,,,,,0.0,,,,,,4629.434463541666
15215,2015-07-28,24.0,,,,,0.0,,,,,,4598.314742708333
15216,2015-07-29,24.0,,,,,0.0,,,,,,4630.846825208333
15217,2015-07-30,24.0,,,,,0.0,,,,,,4628.548912083334
15218,2015-07-31,24.0,,,,,0.0,,,,,,4647.128753333333
15219,2015-08-01,24.0,,,,,0.0,,,,,,4642.133880833333
15220,2015-08-02,24.0,,,,,0.0,,,,,,4623.820937708333
15221,2015-08-03,24.0,,,,,0.0,,,,,,4631.771789791666
15222,2015-08-04,24.0,,,,,0.0,,,,,,4633.460678541666
15223,2015-08-05,24.0,,,,,0.0,,,,,,4578.501861458333
15224,2015-08-06,24.0,,,,,0.0,,,,,,4484.736945833333
15225,2015-08-07,24.0,,,,,0.0,,,,,,4438.549575416667
15226,2015-08-08,24.0,,,,,0.0,,,,,,4999.635475
15227,2015-08-09,11.99986,,,,,0.0,,,,,,1530.9838966666666
15228,2015-08-10,24.0,,,,,0.0,,,,,,5110.144916666667
15229,2015-08-11,24.0,,,,,0.0,,,,,,4708.561149791667
15230,2015-08-12,24.0,,,,,0.0,,,,,,4505.8127975
15231,2015-08-13,24.0,,,,,0.0,,,,,,4453.7233275
15232,2015-08-14,24.0,,,,,0.0,,,,,,4417.983596041667
15233,2015-08-15,24.0,,,,,0.0,,,,,,4420.93212125
15234,2015-08-16,24.0,,,,,0.0,,,,,,4358.794265
15235,2015-08-17,24.0,,,,,0.0,,,,,,4339.007934166667
15236,2015-08-18,24.0,,,,,0.0,,,,,,4343.0
15237,2015-08-19,24.0,,,,,0.0,,,,,,4551.0
15238,2015-08-20,24.0,,,,,0.0,,,,,,4347.0
15239,2015-08-21,24.0,,,,,0.0,,,,,,4337.0
15240,2015-08-22,24.0,,,,,0.0,,,,,,4327.0
15241,2015-08-23,7.34972,,,,,0.0,,,,,,1268.0
15242,2015-08-24,24.0,,,,,0.0,,,,,,4615.0
15243,2015-08-25,24.0,,,,,0.0,,,,,,4594.637450625
15244,2015-08-26,14.27514,,,,,0.0,,,,,,2654.3583041666666
15245,2015-08-27,0.0,,,,,0.0,,,,,,0.0
15246,2015-08-28,0.0,,,,,0.0,,,,,,0.0
15247,2015-08-29,0.0,,,,,0.0,,,,,,0.0
15248,2015-08-30,0.0,,,,,0.0,,,,,,0.0
15249,2015-08-31,20.575,,,,,0.0,,,,,,3225.4553202083334
15250,2015-09-01,24.0,,,,,0.0,,,,,,4600.059944375
15251,2015-09-02,24.0,,,,,0.0,,,,,,4657.798362083333
15252,2015-09-03,24.0,,,,,0.0,,,,,,4650.1006775
15253,2015-09-04,24.0,,,,,0.0,,,,,,4458.44833375
15254,2015-09-05,24.0,,,,,0.0,,,,,,4394.396499375
15255,2015-09-06,24.0,,,,,0.0,,,,,,4378.928474375
15256,2015-09-07,24.0,,,,,0.0,,,,,,4443.5796585416665
15257,2015-09-08,24.0,,,,,0.0,,,,,,4529.592880416667
15258,2015-09-09,24.0,,,,,0.0,,,,,,4539.236228541667
15259,2015-09-10,22.26667,,,,,0.0,,,,,,4130.084389375
15260,2015-09-11,24.0,,,,,0.0,,,,,,4299.870575
15261,2015-09-12,21.66667,,,,,0.0,,,,,,3863.44268125
15262,2015-09-13,24.0,,,,,0.0,,,,,,4314.966560625
15263,2015-09-14,24.0,,,,,0.0,,,,,,4306.792396875
15264,2015-09-15,24.0,,,,,0.0,,,,,,4285.722694166667
15265,2015-09-16,24.0,,,,,0.0,,,,,,4265.527083958334
15266,2015-09-17,24.0,,,,,0.0,,,,,,4217.976281041667
15267,2015-09-18,24.0,,,,,0.0,,,,,,4204.709762708333
15268,2015-09-19,24.0,,,,,0.0,,,,,,4202.28629375
15269,2015-09-20,24.0,,,,,0.0,,,,,,4191.467453125
15270,2015-09-21,24.0,,,,,0.0,,,,,,4207.241486041667
15271,2015-09-22,19.80042,,,,,0.0,,,,,,3015.6564629166664
15272,2015-09-23,24.0,,,,,0.0,,,,,,4236.112564166667
15273,2015-09-24,24.0,,,,,0.0,,,,,,4099.033783125
15274,2015-09-25,24.0,,,,,0.0,,,,,,4212.140839166666
15275,2015-09-26,24.0,,,,,0.0,,,,,,4293.146613958334
15276,2015-09-27,24.0,,,,,0.0,,,,,,4292.8540954166665
15277,2015-09-28,24.0,,,,,0.0,,,,,,4301.698051666666
15278,2015-09-29,24.0,,,,,0.0,,,,,,4332.0
15279,2015-09-30,24.0,,,,,0.0,,,,,,4336.0
15280,2015-10-01,24.0,,,,,0.0,,,,,,4392.0
15281,2015-10-02,24.0,,,,,0.0,,,,,,4572.0
15282,2015-10-03,24.0,,,,,0.0,,,,,,4895.0
