,DATEPRD,NPD_WELL_BORE_NAME,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_CHOKE_SIZE_P,AVG_WHP_P,DP_CHOKE_SIZE,AVG_WHT_P,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL
5083,2008-06-08,15/9-F-14,0.0,0.0,0.0,,0.0,31.87173,0.0,0.0,0.0,0.0,
5084,2008-06-09,15/9-F-14,0.0,0.0,0.0,,0.0,31.88667,0.0,0.0,0.0,0.0,
5085,2008-06-10,15/9-F-14,0.0,0.0,0.0,,0.0,31.88906,0.0,0.0,0.0,0.0,
5086,2008-06-11,15/9-F-14,0.0,0.0,0.0,,0.0,31.90173,0.0,0.0,0.0,0.0,
5087,2008-06-12,15/9-F-14,0.0,0.0,0.0,,0.0,31.89807,0.0,0.0,0.0,0.0,
5088,2008-06-13,15/9-F-14,0.0,0.0,0.0,,0.0,31.89703,0.0,0.0,0.0,0.0,
5089,2008-06-14,15/9-F-14,0.0,0.0,0.0,,0.0,20.87335,0.0,0.0,0.0,0.0,
5090,2008-06-15,15/9-F-14,0.0,0.0,0.0,,0.0,29.80199,0.0,0.0,0.0,0.0,
5091,2008-06-16,15/9-F-14,0.0,0.0,0.0,,0.0,31.88153,0.0,0.0,0.0,0.0,
5092,2008-06-17,15/9-F-14,0.0,0.0,0.0,,0.0,31.86755,0.0,0.0,0.0,0.0,
5093,2008-06-18,15/9-F-14,0.0,0.0,0.0,,0.0,31.90414,0.0,0.0,0.0,0.0,
5094,2008-06-19,15/9-F-14,0.0,0.0,0.0,,0.0,31.91515,0.0,0.0,0.0,0.0,
5095,2008-06-20,15/9-F-14,0.0,0.0,0.0,,0.0,30.86467,0.0,0.0,0.0,0.0,
5096,2008-06-21,15/9-F-14,0.0,0.0,0.0,,0.0,31.84294,0.0,0.0,0.0,0.0,
5097,2008-06-22,15/9-F-14,0.0,0.0,0.0,,0.0,12.84838,0.0,0.0,0.0,0.0,
5098,2008-06-23,15/9-F-14,0.0,0.0,0.0,,0.0,0.55623,0.0,0.0,0.0,0.0,
5099,2008-06-24,15/9-F-14,0.0,0.0,0.0,,0.0,0.26608,0.0,0.0,0.0,0.0,
5100,2008-06-25,15/9-F-14,0.0,0.0,0.0,0.0,0.0,1.04529,0.0,0.0,0.0,0.0,
5101,2008-06-26,15/9-F-14,0.0,0.0,0.0,,0.0,2.44012,0.0,0.0,0.0,0.0,
5102,2008-06-27,15/9-F-14,0.0,0.0,0.0,0.0,0.0,2.77805,0.0,0.0,0.0,0.0,
5103,2008-06-28,15/9-F-14,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
5104,2008-06-29,15/9-F-14,0.8572,2.15995,0.8572,,0.0,0.0,0.0,0.0,0.0,0.0,
5105,2008-06-30,15/9-F-14,149.55525,51.03811,149.55525,,0.0,3.1261,0.0,0.0,0.0,0.0,
5106,2008-07-01,15/9-F-14,260.19918,94.09506,256.72141,,3.47777,6.8901,0.0,0.0,0.0,0.0,
5107,2008-07-02,15/9-F-14,261.10442,94.23988,256.21142,,4.893,8.19451,14.34151,0.0,0.0,0.0,
5108,2008-07-03,15/9-F-14,264.61649,94.36329,263.34602,,1.27047,14.95499,14.82518,0.0,0.0,0.0,
5109,2008-07-04,15/9-F-14,255.96443,94.45,253.57795,,2.38648,16.82969,14.9367,0.0,0.0,0.0,
5110,2008-07-05,15/9-F-14,262.05134,94.35058,259.09827,,2.95307,18.54177,14.8764,0.0,0.0,0.0,
5111,2008-07-06,15/9-F-14,260.46968,91.87213,248.36929,,12.10039,11.0967,15.18418,0.0,0.0,0.0,
5112,2008-07-07,15/9-F-14,255.43918,92.32614,245.66106,,9.77812,14.47512,14.61353,0.0,0.0,0.0,
5113,2008-07-08,15/9-F-14,259.08389,93.96,247.35816,,11.72573,13.26109,14.78888,0.0,0.0,0.0,
5114,2008-07-09,15/9-F-14,266.396,93.4606,230.79019,,35.60581,9.47031,15.04945,0.0,0.0,0.0,
5115,2008-07-10,15/9-F-14,267.51822,93.08614,255.88615,,11.63207,13.48144,14.86451,0.0,0.0,0.0,
5116,2008-07-11,15/9-F-14,266.36397,99.40736,212.62085,,53.74312,36.47549,21.5634,0.0,0.0,0.0,
5117,2008-07-12,15/9-F-14,267.68099,96.16816,245.9077,,21.77329,21.6764,17.06815,0.0,0.0,0.0,
5118,2008-07-13,15/9-F-14,260.86687458333336,103.29287958333333,160.15195520833333,21.052992708333335,100.714919375,69.53941291666666,52.38189875,1735.26,252235.23,4.0,
5119,2008-07-14,15/9-F-14,256.24822987432674,104.01771759425493,156.64991213644524,27.223459166666668,99.5983177378815,68.01616710951527,71.11535224416517,592.36,88949.0,1.37,
5120,2008-07-15,15/9-F-14,254.98278468085107,103.96700872340425,156.3328440425532,27.277954375,98.64994063829788,66.94888382978723,67.59075319148936,2532.21,373786.28,5.84,
5121,2008-07-16,15/9-F-14,251.47592083333333,104.21055708333333,155.81718708333332,30.650552291666667,95.65873375,63.663812291666666,73.78225145833333,3030.71,447840.09,9.13,
5122,2008-07-17,15/9-F-14,249.34619083333334,104.33918395833334,155.76093895833333,32.56253666666667,93.585251875,61.33769958333333,78.03544041666666,3288.08,474614.43,7.58,
5123,2008-07-18,15/9-F-14,251.50157104166666,104.33368666666667,155.2787975,30.051586458333333,96.22277354166667,64.30503125,75.74988666666667,2780.06,410359.82,11.05,
5124,2008-07-19,15/9-F-14,251.50894291666665,104.35385958333333,155.359875625,30.083934375,96.14906729166667,64.16431,75.33504,2774.38,420865.05,6.4,
5125,2008-07-20,15/9-F-14,251.45771104166667,104.37839708333334,155.35175916666665,30.117950208333333,96.105951875,64.12816041666666,75.61660541666667,2791.01,408766.41,6.43,
5126,2008-07-21,15/9-F-14,251.72432625,104.39865270833333,155.23437604166668,29.830638333333333,96.48995020833334,64.560483125,76.07779375,2743.1,402199.56,6.32,
5127,2008-07-22,15/9-F-14,251.85836791666668,104.40723395833334,155.17213270833332,29.748208541666667,96.68623520833333,64.77017729166667,77.01710479166667,2717.44,399221.04,6.45,
5128,2008-07-23,15/9-F-14,251.91538770833333,104.42963020833334,155.18187520833334,29.668405416666666,96.7335125,64.77492395833333,77.13652520833334,2745.51,403771.0,6.38,
5129,2008-07-24,15/9-F-14,251.85079041666665,104.441276875,155.19307083333334,29.786135208333334,96.65771958333333,64.948734375,76.882569375,2762.59,413309.67,6.4,
5130,2008-07-25,15/9-F-14,251.86983375,104.45899125,155.582063125,29.7217075,96.287770625,64.81983583333333,71.98295291666666,2763.68,402430.02,6.43,
5131,2008-07-26,15/9-F-14,251.85456291666668,104.47188229166666,155.417326875,29.786644583333334,96.43723604166667,64.93957125,73.84843666666667,2759.3,404995.2,6.39,
5132,2008-07-27,15/9-F-14,251.9145875,104.46939729166667,155.41556770833333,29.783000208333334,96.49901979166667,65.00550708333333,74.9850975,2732.34,400145.03,6.28,
5133,2008-07-28,15/9-F-14,251.95071395833332,104.496205625,155.36803104166665,29.806630416666668,96.58268291666667,65.0687875,75.897555,2762.74,405191.14,6.35,
5134,2008-07-29,15/9-F-14,252.58910583333332,104.49696916666667,155.282053125,28.813522708333334,97.30705270833333,65.835334375,75.3691775,2670.67,391242.72,8.82,
5135,2008-07-30,15/9-F-14,246.95408520833334,104.61147083333333,157.46854958333333,35.302173958333334,89.485535625,57.45833354166667,77.97330375,3553.37,519134.99,8.19,
5136,2008-07-31,15/9-F-14,247.19177666666667,104.669528125,157.41067479166668,35.46480770833333,89.781101875,57.76983020833333,77.68485520833333,3550.27,519804.39,6.36,
5137,2008-08-01,15/9-F-14,250.43519895833333,104.62061145833333,155.985695,32.30934083333333,94.44950395833334,62.752665416666666,76.95955354166666,3118.92,457661.81,5.0,
5138,2008-08-02,15/9-F-14,250.5408075,104.6200975,160.50067458333334,30.761346458333332,90.04013291666666,59.902442083333334,74.14554541666666,3057.91,449222.7,4.29,
5139,2008-08-03,15/9-F-14,250.44342395833334,104.629298125,156.15216708333332,32.19678416666667,94.291256875,63.26514541666667,75.897343125,3111.44,455830.95,4.67,
5140,2008-08-04,15/9-F-14,250.17904544444445,104.55755566666666,155.99290222222223,32.185829222222225,94.18614322222223,62.48481133333334,76.064869,3019.3,441240.45,4.54,
5141,2008-08-05,15/9-F-14,250.29155229166668,104.64402979166667,156.18513354166666,32.309306666666664,94.10641875,62.394005625,75.51428895833334,3135.89,457771.78,4.72,
5142,2008-08-06,15/9-F-14,251.12122171399713,104.63026505140746,156.13602109996958,29.152679375,94.98520061402755,63.30497240320753,77.05017245093799,911.43,134051.24,1.37,
5143,2008-08-08,15/9-F-14,259.4878670614035,103.41262451754386,161.46213828947367,17.481275,98.02572877192982,68.70180956140351,43.06599973684211,724.97,99367.94,1.09,
5144,2008-08-09,15/9-F-14,247.84509916666667,104.61105375,157.201995,34.383814791666666,90.64310416666666,58.424295416666666,76.167758125,3821.01,526296.56,5.68,
5145,2008-08-10,15/9-F-14,244.98141604166668,104.70125958333334,157.20853729166666,36.270328541666665,87.77287875,55.200675833333335,78.81060375,4148.94,575329.6,6.27,
5146,2008-08-11,15/9-F-14,244.3121,104.71642583333333,156.91688083333332,36.24300958333333,87.39521916666666,54.72349333333333,79.22901416666667,4118.03,570958.86,6.17,
5147,2008-08-12,15/9-F-14,244.0521625,104.716935,156.771613125,36.020089375,87.280549375,54.61933583333333,77.39620854166667,4126.78,575615.74,6.2,
5148,2008-08-13,15/9-F-14,243.90666604166665,104.71114666666666,156.30729541666668,35.574552708333336,87.599370625,55.02354416666667,77.91572083333334,3941.15,549953.08,7.54,
5149,2008-08-14,15/9-F-14,244.30982479166667,104.68464479166667,156.19952916666668,34.364068958333334,88.110295625,55.653155416666664,77.26858854166667,3676.28,549990.93,23.12,
5150,2008-08-15,15/9-F-14,244.30586104166667,104.6925225,155.46830104166668,34.1652825,88.83756,56.16472916666667,78.99816666666666,3603.11,539411.93,38.42,
5151,2008-08-16,15/9-F-14,242.79234333333332,104.70110041666666,155.86036020833333,35.46934229166666,86.931983125,54.478054375,75.75946354166666,3578.92,522217.2,31.26,
5152,2008-08-17,15/9-F-14,241.21794479166667,104.70795791666667,155.7399475,36.303991875,85.47799729166667,52.842461666666665,77.23155208333333,3723.19,543934.14,36.88,
5153,2008-08-18,15/9-F-14,240.45311541666666,104.70759895833334,155.209209375,36.16918270833333,85.24390604166666,52.669517291666665,79.482491875,3666.19,553186.01,12.37,
5154,2008-08-19,15/9-F-14,239.36899083333333,104.708115,154.99636020833333,36.47469541666667,84.372630625,51.78235041666667,80.006625625,3719.87,560845.2,6.89,
5155,2008-08-20,15/9-F-14,238.40274979166668,104.71557166666666,154.734435,36.58262625,83.66831479166666,51.03132291666667,80.073548125,4032.64,589848.54,7.67,
5156,2008-08-21,15/9-F-14,237.6718051048951,104.72792496503496,154.69671986013986,36.323521944444444,82.97508524475525,50.386863496503494,78.76353706293706,2911.25,423611.98,5.54,
5157,2008-08-22,15/9-F-14,255.61128,100.77642,255.61119,,9e-05,0.02197,26.44045,0.0,0.0,0.0,
5158,2008-08-23,15/9-F-14,256.76934,99.63211,256.74874,,0.0206,0.00376,17.53817,0.0,0.0,0.0,
5159,2008-08-24,15/9-F-14,257.78924,99.11623,257.78866,,0.00058,0.02381,15.08622,0.0,0.0,0.0,
5160,2008-08-25,15/9-F-14,258.76323,98.786,258.76323,,0.0,0.02987,15.51184,0.0,0.0,0.0,
5161,2008-08-26,15/9-F-14,259.72557,98.55277,259.72557,,0.0,0.04236,16.12245,0.0,0.0,0.0,
5162,2008-08-27,15/9-F-14,260.33938,98.35494,260.32803,,0.01135,0.02898,15.68111,0.0,0.0,0.0,
5163,2008-08-28,15/9-F-14,260.32029,98.17849,224.46467,,35.85562,35.82727,22.39637,0.0,0.0,0.0,
5164,2008-08-29,15/9-F-14,260.27294,98.05274,160.48211,,99.79083,99.75564,19.00322,0.0,0.0,0.0,
5165,2008-08-30,15/9-F-14,260.2401,97.95937,172.76644,,87.47366,87.38445,15.70087,0.0,0.0,0.0,
5166,2008-08-31,15/9-F-14,252.34589754854102,104.09192713944205,156.7058994394448,24.328419354838708,95.6399981090962,63.534286053967655,58.45083704156113,1473.98,204185.7,2.84,
5167,2008-09-01,15/9-F-14,260.71584,99.51135,159.04569,,101.67015,69.96998,18.11266,0.0,0.0,0.0,
5168,2008-09-02,15/9-F-14,252.32641228107852,104.23496088860799,156.2904152410103,26.22609935483871,96.03599704006822,63.78432500651008,63.57404985043491,1345.44,187673.22,0.79,
5169,2008-09-03,15/9-F-14,252.19329854166668,104.54063729166667,154.8775525,26.846065416666665,97.31574604166667,65.01494916666667,71.78838708333333,2164.78,298774.41,0.8,
5170,2008-09-04,15/9-F-14,252.292855,104.57962625,154.81167416666668,27.028180625,97.48118083333334,65.056365,73.26228020833334,2186.74,302139.38,0.86,
5171,2008-09-05,15/9-F-14,252.36858916666668,104.60509458333334,155.207745,27.18870520833333,97.16084416666666,64.94688395833333,70.38254104166667,2230.26,305847.41,0.81,
5172,2008-09-06,15/9-F-14,252.796314,104.61537548148148,155.24118585185184,26.66965617647059,97.55512814814814,65.12449762962963,72.05324422222222,1442.19,199286.09,0.75,
5173,2008-09-07,15/9-F-14,262.17377,100.36349,261.85704,,0.31673,0.29235,21.40883,0.0,0.0,0.0,
5174,2008-09-08,15/9-F-14,252.92028355620445,104.34860193967828,156.04762644307604,26.062428,96.87265711312841,64.60189012349981,67.98984950021405,1729.8,238728.06,1.23,
5175,2008-09-09,15/9-F-14,252.37048645833335,104.61427104166667,155.03913416666666,27.525289791666665,97.33135229166666,65.48806979166666,72.45890583333333,2272.65,194403.17,1.11,
5176,2008-09-10,15/9-F-14,241.04912229166666,104.807995,158.851670625,39.69012583333333,82.19745166666667,49.072939166666664,77.58581729166667,4378.15,641009.67,5.68,
5177,2008-09-11,15/9-F-14,237.0588825531915,104.87913468085107,160.05047957446808,42.0148525,77.00840297872341,43.6364929787234,75.61860893617022,4813.99,700783.73,8.17,
5178,2008-09-12,15/9-F-14,235.64594170212766,104.90686234042553,159.42746340425532,42.04636333333333,76.21847829787234,42.8957014893617,75.81394106382979,4789.59,705461.79,8.14,
5179,2008-09-13,15/9-F-14,233.43983395833334,104.918669375,159.18192458333334,44.17548854166667,74.257909375,40.873780833333335,76.998804375,4925.62,720884.42,6.44,
5180,2008-09-14,15/9-F-14,231.42494333333335,104.93713291666667,158.70837291666666,44.795846875,72.71657041666667,39.33120125,78.37473125,4963.82,724921.58,7.44,
5181,2008-09-15,15/9-F-14,229.796779375,104.95441208333334,158.08620791666667,45.06598916666667,71.71057145833333,38.338925,79.33708854166666,4970.38,724705.09,7.47,
5182,2008-09-16,15/9-F-14,227.75388604166668,104.957398125,157.47313916666667,45.630543958333334,70.280746875,36.897161875,79.973719375,4982.77,724440.98,7.45,
5183,2008-09-17,15/9-F-14,225.018074375,104.96502645833333,156.71610104166666,46.474585625,68.30197333333334,34.90621895833333,80.19972604166666,5003.65,724363.22,7.01,
5184,2008-09-18,15/9-F-14,230.30072479166665,104.865545,153.91262333333333,37.45192145833333,76.38810145833334,43.623434375,75.56598958333333,3949.42,571257.62,17.27,
5185,2008-09-19,15/9-F-14,227.71916916666666,104.87727416666667,153.66218875,39.33425583333333,74.05698041666666,41.13544604166667,77.58742541666666,4169.6,603265.9,5.54,
5186,2008-09-20,15/9-F-14,216.816625625,104.98875583333333,156.29678395833332,52.35205916666666,60.519841666666665,26.968424583333334,80.73828291666666,5353.53,765203.95,5.69,
5187,2008-09-21,15/9-F-14,220.14940770898474,104.91713270632727,154.8389267705443,45.468537391304345,65.31048093844043,31.79601564773368,75.37130543282619,4520.52,643641.96,6.34,
5188,2008-09-22,15/9-F-14,217.29357756221623,104.95474017136084,154.50116325059977,47.81639739130435,62.79241431161644,30.064808510446195,78.29939474569306,4689.72,668819.96,19.31,
5189,2008-09-23,15/9-F-14,213.475226875,105.00592916666666,154.54931125,52.37011583333334,58.925915625,25.555932916666666,79.34266833333334,5290.92,753658.36,20.73,
5190,2008-09-24,15/9-F-14,211.80178375,105.02149041666667,153.94629916666668,53.290010625,57.855484583333336,24.487358958333335,80.58356416666666,5336.6,757018.34,7.49,
5191,2008-09-25,15/9-F-14,212.71775645833333,105.002683125,152.56305875,50.20584041666667,60.15469770833333,26.958795208333335,80.2207625,4880.31,733460.14,20.56,
5192,2008-09-26,15/9-F-14,209.00704145833333,105.02505520833333,153.31483708333334,55.54999145833333,55.692204375,22.278057083333334,80.31911083333334,5453.84,773865.6,29.58,
5193,2008-09-27,15/9-F-14,211.50040354166666,105.01029895833334,152.559100625,51.465235625,58.941302916666665,25.776691666666668,77.152328125,4902.39,705250.94,45.51,
5194,2008-09-28,15/9-F-14,209.35992229166666,105.02697770833333,152.61197979166667,53.96015520833333,56.7479425,23.476315,78.51363145833334,5156.66,736404.87,18.84,
5195,2008-09-29,15/9-F-14,207.53227666666666,105.03198354166666,152.632983125,55.80950145833334,54.899293541666665,21.530689375,78.69692354166666,5410.73,766070.77,10.11,
5196,2008-09-30,15/9-F-14,214.27620190904656,104.8890578477882,152.4224542601612,44.25606447368421,61.853747648885374,29.137238914990427,72.75483642729043,3282.19,469174.12,4.61,
5197,2008-10-01,15/9-F-14,207.69404291666666,105.02975833333333,151.93683145833333,54.300949375,55.75721145833333,22.4555475,79.98339583333333,5319.83,754940.79,7.42,
5198,2008-10-02,15/9-F-14,207.08476729166668,105.03120604166666,151.55245916666667,54.208765,55.532308125,22.263081458333332,79.59961125,5569.54,789974.73,1.8,
5199,2008-10-03,15/9-F-14,206.512415,105.02966208333333,151.24969541666667,54.30079625,55.262719583333336,22.02650125,78.5778625,5281.92,748824.81,1.58,
5200,2008-10-04,15/9-F-14,207.67280645833333,105.01903875,150.34598958333333,51.403249583333334,57.326816875,24.136366875,78.23390458333333,4954.21,724471.61,1.74,
5201,2008-10-05,15/9-F-14,205.5964475,105.02531041666667,150.81298458333333,54.752695208333336,54.783462916666664,21.452292708333335,78.94160270833333,5419.56,766948.87,1.7,
5202,2008-10-06,15/9-F-14,215.26282946806174,104.9375388948498,148.705153526213,38.50298304347826,66.55767594184873,34.41774930656251,74.51895704133277,3485.34,484446.82,1.11,
5203,2008-10-07,15/9-F-14,212.01665708333334,104.97943104166667,148.499161875,43.304868125,63.51749520833334,30.846424375,75.38155979166666,4222.5,599591.35,2.58,
5204,2008-10-08,15/9-F-14,211.89691020833334,104.98190145833334,148.25976395833334,43.26599916666667,63.63714625,30.974686041666665,78.19423604166667,4208.55,598519.97,3.52,
5205,2008-10-09,15/9-F-14,211.818160625,104.98143395833333,148.18216791666666,43.29565604166667,63.63599270833333,30.9880675,78.62326270833333,4201.86,596697.5,4.74,
5206,2008-10-10,15/9-F-14,211.81403916666667,104.98558083333333,148.18536625,43.25630854166667,63.628672916666666,30.9748925,77.76757729166667,4206.55,598685.25,2.9,
5207,2008-10-11,15/9-F-14,211.86642729166667,104.989025,148.17479,43.3189425,63.691637291666666,30.9982275,77.89563854166667,4231.88,603345.05,4.94,
5208,2008-10-12,15/9-F-14,212.111420625,104.99468229166666,148.18398333333334,42.79611583333333,63.927437291666664,31.318785208333335,78.42269958333333,4195.09,594618.04,4.01,
5209,2008-10-13,15/9-F-14,211.93756208333335,104.99129833333333,148.1753025,42.8037725,63.76225958333333,31.153351875,76.868474375,4208.9,595052.35,3.52,
5210,2008-10-14,15/9-F-14,212.02278791666666,104.995975,148.08740729166666,42.807655833333335,63.935380625,31.328007708333335,78.239493125,4210.83,594860.23,1.71,
5211,2008-10-15,15/9-F-14,212.14405145833334,104.9944625,147.97288145833335,42.66986333333333,64.17117,31.56960541666667,78.687156875,4187.33,593455.79,3.49,
5212,2008-10-16,15/9-F-14,211.96899145833333,104.99171041666666,147.868269375,42.72805270833334,64.10072208333334,31.487567708333334,78.52281958333333,4194.08,594050.4,3.5,
5213,2008-10-17,15/9-F-14,211.83605520833333,104.991098125,147.799279375,42.75638020833333,64.03677583333334,31.42689875,78.81451229166667,4206.38,594347.07,3.5,
5214,2008-10-18,15/9-F-14,209.82511583333334,105.03423708333334,149.01062708333333,46.56635979166666,60.81448875,27.907278125,78.674226875,4753.55,677616.46,4.44,
5215,2008-10-19,15/9-F-14,210.6055175,105.05273958333333,149.06321270833334,45.42881083333333,61.542304791666666,28.723788541666668,78.502638125,4440.16,625988.23,3.88,
5216,2008-10-20,15/9-F-14,211.09743604166667,105.06539708333334,149.23278208333332,45.28615083333333,61.864653958333335,29.038915625,77.78015583333334,4429.04,628127.79,3.89,
5217,2008-10-21,15/9-F-14,211.643263125,105.08305875,149.493685625,45.26804833333333,62.1495775,29.32125458333333,77.97295666666666,4435.34,627682.44,1.83,
5218,2008-10-22,15/9-F-14,212.130649375,105.097895625,149.65581958333334,45.25301270833333,62.474829791666664,29.65129875,78.407108125,4613.81,659793.54,4.8,
5219,2008-10-23,15/9-F-14,211.75067,105.09384395833334,149.68029770833334,45.779740833333335,62.070372291666665,29.244519166666667,77.40683041666666,4652.96,663983.04,3.23,
5220,2008-10-24,15/9-F-14,211.578836875,105.10306333333334,149.80986083333335,45.95049645833333,61.76897604166667,28.95291625,77.642394375,4675.7,669780.92,4.2,
5221,2008-10-25,15/9-F-14,212.55457020833333,105.10911125,149.76012645833333,45.002830833333334,62.79444375,30.0563375,77.134093125,4633.71,662716.12,1.42,
5222,2008-10-26,15/9-F-14,214.0277026,105.1098408,149.5153112,43.4869554,64.5123914,31.8492412,78.1393928,4608.81,657672.8,1.54,
5223,2008-10-27,15/9-F-14,214.206668125,105.10183541666666,149.36163854166668,43.707190625,64.84502958333333,32.12603958333333,78.521305,4429.46,643534.88,2.73,
5224,2008-10-28,15/9-F-14,209.14468375,105.14535625,151.72366166666666,52.52526854166667,57.421022083333334,24.179911458333333,78.95258583333333,5123.01,733730.33,3.48,
5225,2008-10-29,15/9-F-14,211.47308628460232,105.15707167780167,152.19536645272663,50.58208916666667,59.27771983187569,26.096534703224957,78.24968020490003,4793.27,688367.98,3.69,
5226,2008-10-30,15/9-F-14,207.39685666666668,105.16961083333334,152.7874775,57.139062708333334,54.60937916666666,21.218905625,80.26025354166667,5460.78,778382.24,3.27,
5227,2008-10-31,15/9-F-14,206.56559208333334,105.17440791666667,152.37984416666666,57.32534291666666,54.185747916666664,20.836312291666665,80.19015458333334,5463.11,776658.92,5.09,
5228,2008-11-01,15/9-F-14,211.1425038382356,105.15776368588375,152.0714450956212,50.59004489361702,59.07105874261441,25.821804918113127,78.51947754910913,4645.38,654580.07,5.5,
5229,2008-11-02,15/9-F-14,218.98880432608695,104.99865340217391,151.85955929347827,38.05671872340425,67.1292450326087,34.47872365217391,73.57373919565218,3731.52,531070.72,2.34,
5230,2008-11-03,15/9-F-14,221.10001270833334,105.11340125,148.53834375,36.82971270833333,72.56166895833333,40.495265208333336,78.87503354166667,3475.8,507041.18,2.2,
5231,2008-11-04,15/9-F-14,221.30804145833332,105.10111208333333,148.670331875,36.76053958333333,72.63770958333333,40.41428354166667,76.77532375,3460.92,498542.52,1.33,
5232,2008-11-05,15/9-F-14,221.06318145833333,105.08326583333333,148.37725833333334,36.80415895833333,72.685923125,40.463428125,78.11275625,3458.27,489500.32,2.11,
5233,2008-11-06,15/9-F-14,221.62376895833333,105.08839729166667,148.50751145833334,36.484163125,73.1162575,40.88765145833333,75.01258458333334,3403.18,487984.32,2.5,
5234,2008-11-07,15/9-F-14,223.78612,105.07610041666666,148.305161875,34.81935166666667,75.480958125,43.510765625,73.3207075,3310.61,469642.19,2.75,
5235,2008-11-08,15/9-F-14,223.87606104166667,105.07539875,148.356605,35.065705625,75.51945604166667,43.4854475,75.00440604166667,3354.77,476607.16,2.5,
5236,2008-11-09,15/9-F-14,223.25848291666668,105.08773354166667,148.59178333333332,35.93629958333333,74.66669958333334,42.49829833333333,76.07697895833333,3502.6,497111.26,2.85,
5237,2008-11-10,15/9-F-14,223.77924208333334,105.09285083333333,148.643934375,35.705073125,75.13530770833333,42.990816875,76.47062458333333,3464.41,492344.49,2.43,
5238,2008-11-11,15/9-F-14,223.83553729166667,105.09613708333333,148.92832520833332,35.80876125,74.90721208333333,42.76060666666667,74.60826979166667,3492.99,495927.25,0.85,
5239,2008-11-12,15/9-F-14,224.02432833333333,105.10002041666667,148.83129666666667,35.788758125,75.19303166666667,43.02420166666667,77.58760270833334,3482.0,496461.65,2.91,
5240,2008-11-13,15/9-F-14,224.323561875,105.10426208333334,148.909293125,35.822289166666664,75.41426875,43.25634875,77.74591354166667,3499.81,497727.68,1.04,
5241,2008-11-14,15/9-F-14,224.55545916666668,105.10946833333334,149.00885166666666,35.730422708333336,75.5466075,43.383432291666665,76.69367354166667,3498.89,497601.8,0.9,
5242,2008-11-15,15/9-F-14,224.80468916666666,105.11266895833333,149.09797708333335,35.756538541666664,75.70671208333333,43.53033645833333,76.98718083333333,3508.48,499260.8,0.81,
5243,2008-11-16,15/9-F-14,225.001704375,105.11406833333334,149.08167104166668,35.7677525,75.92003333333334,43.75491541666667,77.66621395833333,3501.06,498776.51,0.89,
5244,2008-11-17,15/9-F-14,225.027259375,105.115321875,149.354090625,35.79978166666667,75.67316875,43.52499854166667,74.95337604166667,3526.54,502342.59,0.84,
5245,2008-11-18,15/9-F-14,224.525664375,105.08621333333333,148.795071875,35.687991875,75.7305925,43.5728725,76.853975625,3481.63,496976.88,0.61,
5246,2008-11-19,15/9-F-14,223.811194375,105.06980854166666,148.54635125,35.62613875,75.264843125,43.12411854166667,77.66368,3462.83,493744.18,1.3,
5247,2008-11-20,15/9-F-14,223.99721354166667,105.09261645833334,148.7980025,35.808158125,75.19921104166667,42.95290270833333,77.20121125,3489.61,497824.4,0.88,
5248,2008-11-21,15/9-F-14,224.185235625,105.10335458333333,149.00150270833333,36.42398958333333,75.18373291666667,41.92486958333333,76.65867354166667,3424.06,486907.05,70.68,
5249,2008-11-22,15/9-F-14,224.68772770833334,105.12275145833334,149.45114354166665,36.29966458333333,75.23658416666666,42.052568125,76.61557875,3580.99,513287.66,48.62,
5250,2008-11-23,15/9-F-14,226.229898125,105.11224291666667,149.57781979166666,34.85000208333334,76.65207833333334,43.44693291666667,73.12725,3234.99,460596.1,6.33,
5251,2008-11-24,15/9-F-14,225.77126041666668,105.11530145833333,149.42211854166666,35.326432708333336,76.349141875,43.793233541666666,76.090768125,3378.11,486266.34,4.39,
5252,2008-11-25,15/9-F-14,224.74936520833333,105.1351025,149.63414291666666,36.55619395833333,75.11522229166667,42.34789229166667,77.33007520833333,3661.02,525715.86,12.45,
5253,2008-11-26,15/9-F-14,224.061429375,105.16124375,150.279785625,37.324323541666665,73.78164375,40.85031625,75.55199729166667,3853.4,553829.86,1.56,
5254,2008-11-27,15/9-F-14,224.56307333333334,105.169981875,150.217558125,37.268613333333334,74.34551520833334,41.41362375,76.34857145833334,3833.27,553351.63,3.73,
5255,2008-11-28,15/9-F-14,236.43569270833333,105.07881270833333,150.82663104166667,25.048654791666667,85.60906166666666,52.67840208333333,68.561648125,1780.74,244692.25,0.44,
5256,2008-11-29,15/9-F-14,230.205338125,105.1213575,150.85583645833333,33.90922020833333,79.34950166666667,46.565862083333336,74.95132395833333,3100.68,451496.53,3.04,
5257,2008-11-30,15/9-F-14,227.67799104166667,105.186493125,151.07131229166666,36.817049583333336,76.60667875,43.707517083333336,77.34729770833333,3811.05,548808.76,1.11,
5258,2008-12-01,15/9-F-14,230.05362458333335,105.18032645833334,151.35050041666668,34.58579833333334,78.70312416666667,45.880192916666665,75.34392416666667,3333.32,483082.2,1.26,
5259,2008-12-02,15/9-F-14,232.064071875,105.16848458333334,151.57023270833332,33.642250625,80.49383916666666,47.864162916666665,73.83212354166666,3203.92,463731.94,2.41,
