,ON_STREAM_HRS,AVG_DP_TUBING,AVG_CHOKE_SIZE_P,DP_CHOKE_SIZE,AVG_WHP_P,AVG_WHT_P,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
2150,24.0,162.20034666666666,40.849369583333335,45.676726875,77.21697979166666,71.59000458333334,2720.48,387183.99,28.72
2151,24.0,162.22996583333332,40.91507479166667,45.23913125,76.93749541666666,71.77418833333333,2739.75,390609.12,42.0
2152,24.0,162.53795979166668,41.854224583333334,44.148635416666664,75.8032925,73.33117208333333,2824.96,400414.75,36.980000000000004
2153,24.0,162.357573125,41.785937708333336,44.27046833333333,75.944685625,73.36195354166667,2827.75,399786.56,33.65
2154,24.0,162.437761875,41.789830208333335,44.264925,75.92191520833333,74.73231541666667,2829.21,399679.55,21.490000000000002
2155,24.0,162.24743291666667,41.84650479166667,44.437815,76.088250625,73.77358166666667,2825.33,400424.47,33.56
2156,24.0,162.307333125,41.827637083333336,44.348225625,76.03896895833333,74.11281208333334,2825.29,400175.17,33.56
2157,24.0,162.27343208333335,41.82632666666667,44.34576416666667,76.0322025,73.96963041666666,2832.05,400158.56,33.6
2158,19.0,163.43612573684211,43.57938128205128,39.89912968421053,72.01298311842105,70.1280395,2520.4,359282.43,33.57
2159,24.0,162.70971625,40.26979395833333,45.50316375,77.16637145833333,72.05310729166666,2714.13,382645.81,33.730000000000004
2160,24.0,162.29149645833334,39.72025854166667,46.947486041666664,78.44582479166667,69.85768229166666,2664.34,377857.96,33.42
2161,24.0,162.369966875,39.54749270833333,47.2037975,78.7081175,70.99560208333334,2653.43,375509.76,20.95
2162,24.0,162.71719229166666,46.5465175,39.88117208333333,72.05391895833333,74.77280520833334,3420.75,489181.7,45.62
2163,24.0,162.78418125,45.94961875,40.402530416666664,72.49144291666667,73.33351895833333,3363.1,479918.14,33.31
2164,24.0,162.8944075,46.545388333333335,39.648366875,71.83639291666667,73.30909354166667,3426.21,490793.77,40.769999999999996
2165,24.0,163.02857854166666,47.30774625,38.802858125,71.061138125,72.74501020833333,3524.62,504092.19,20.84
2166,25.0,163.3810564,47.9444174,37.8892666,70.2835812,75.2738708,3836.99,547535.29,22.84
2167,24.0,163.46048541666667,47.80082541666667,37.94912,70.40640291666666,76.25768833333333,3622.02,526226.21,32.31
2168,24.0,163.44717958333334,47.519863125,38.38301979166667,70.73781020833333,75.57907645833333,3728.48,534003.01,35.29
2169,23.16667,163.85155543674168,40.55928541666667,43.09412552022366,75.12675518339063,72.03191940616843,2822.93,405404.94,31.71
2170,24.0,163.24340875,46.263852916666664,40.240860833333336,72.46468,75.997920625,3471.47,494825.96,30.8
2171,24.0,163.19841104166667,46.82448479166667,39.05842583333333,71.295701875,76.64004458333334,3515.61,499794.46,42.77
2172,22.5,164.1524548111111,41.04031673913043,42.02703603333333,74.13077577777777,72.00637122222223,2758.29,388670.4,42.64
2173,24.0,164.81950104166665,54.135221875,33.292735416666666,65.79749916666667,75.95421520833334,4443.46,632394.03,37.92
2174,24.0,166.69042,63.60459875,25.236787708333335,57.842903125,78.49193645833333,4938.78,720457.16,41.25
2175,24.0,167.20476083333332,65.914186875,23.476838333333333,56.325687083333335,79.23373104166667,5124.32,738155.43,29.71
2176,24.0,166.99244666666667,66.817134375,23.077194166666665,55.961018958333334,78.21195520833334,5188.07,734342.85,41.66
2177,24.0,166.77601333333334,67.2783225,22.941682916666668,55.835664791666666,76.15206854166667,5204.11,746222.61,48.19
2178,24.0,167.35184895833333,70.7436675,21.30236,54.27439916666667,76.206360625,5136.25,728626.38,52.63
2179,24.0,167.337045625,70.75830895833333,21.333404791666666,54.321162083333334,77.011391875,5141.34,730423.46,48.32
2180,24.0,167.26259833333333,69.841770625,21.74271166666667,54.734161666666665,76.3780275,5114.03,725814.65,51.55
2181,24.0,167.05833458333333,68.196389375,22.556663541666666,55.5245675,76.42964041666667,5059.68,719057.67,45.41
2182,24.0,167.157776875,68.21416979166666,22.593255208333332,55.55675375,77.58728270833333,5076.6,720765.9,22.33
2183,24.0,167.56354770833335,68.20333333333333,22.32196666666667,55.296787916666666,79.10504645833333,5065.13,722185.08,52.31
2184,24.0,167.35852875,68.236894375,22.661321875,55.628339375,77.91104604166667,5083.98,723021.25,25.15
2185,24.0,167.36937729166667,68.2673325,22.802294375,55.787276041666665,76.95234145833334,5106.19,726187.77,23.060000000000002
2186,24.0,167.46272166666665,67.78167770833333,22.991090208333333,55.9677725,77.97083625,5097.33,725355.82,21.84
2187,24.0,167.57908625,67.73251229166667,22.897617083333333,55.866218333333336,78.64859125,5082.14,724024.78,22.9
2188,24.0,167.4069155319149,66.33881708333334,23.144606808510638,56.109958085106385,77.22413680851064,5076.81,723171.46,22.060000000000002
2189,24.0,167.47253541666666,67.76172833333334,22.97260375,55.955677083333335,78.48777020833333,5074.4,724334.15,18.95
2190,24.0,167.89544208333334,72.56489166666667,20.769912083333335,53.85916770833333,78.9578725,5223.41,744775.94,29.66
2191,23.875,167.6297907853403,70.34545125,21.558302460732985,54.58055287958115,78.5068209947644,5116.54,729920.52,22.95
2192,18.29167,167.69963130582937,60.75193027027027,27.22600201152765,60.374308626434875,72.88440148652911,3553.89,505370.49,733.65
2193,24.0,167.58952083333332,67.74944208333334,22.60361375,56.05049666666667,78.064296875,5033.51,721488.52,683.38
2194,24.0,166.52438166666667,62.84763208333333,26.143000833333332,59.55991291666667,77.16464125,4831.15,687856.3,104.51
2195,24.0,167.12956041666666,65.97474041666666,23.743383333333334,56.952336875,78.41920979166666,4971.19,715583.37,74.55
2196,24.0,167.69767291666668,67.965275625,22.763851875,56.022505625,78.67659520833334,5062.55,726974.27,172.17
2197,24.0,168.210429375,70.48448583333334,21.773646875,55.114252291666666,78.62217416666667,5145.94,739602.33,30.89
2198,24.0,168.49834708333333,72.35622,21.182449375,54.58447708333333,76.73295270833333,5200.4,750704.44,60.65
2199,24.0,165.05224875,42.02247270833333,45.60928645833334,78.57883708333334,72.35061708333333,2897.09,398090.95,17.2
2200,24.0,168.031670625,62.31119104166667,29.426488541666668,62.64368833333333,77.03182979166667,4853.4,706715.58,57.53
2201,24.0,169.78326291666667,70.24967416666667,22.63653645833333,56.092433541666665,79.67628208333333,5255.58,756828.7,25.29
2202,24.0,169.39926125,66.29216708333334,25.978362708333332,59.34125041666667,78.814433125,5095.38,738451.22,29.19
2203,24.0,170.561480625,70.49833354166667,24.339508958333333,57.77541875,79.04328416666667,5276.15,763664.01,49.71
2204,24.0,170.583868125,70.10870583333333,23.284666875,56.78943395833333,79.84031375,5333.02,771333.77,48.29
2205,24.0,170.23505229166668,69.736463125,24.192131458333332,57.686680625,77.049145,5434.56,783688.84,44.59
2206,24.0,169.731026875,65.06152541666667,27.016417708333332,60.37969875,76.773253125,5209.39,749252.75,48.45
2207,24.0,170.741385625,66.46087520833333,26.082305833333333,59.516397708333336,79.869051875,5292.17,764102.01,47.98
2208,24.0,171.289665625,66.66874708333333,26.959248125,60.422305,78.69308666666667,5322.5,770155.23,42.79
2209,24.0,171.11424875,64.09197520833334,28.596374375,62.01235,78.76211375,5241.8,715215.81,47.96
2210,24.0,171.34215166666667,64.53006270833333,28.245739166666667,61.684668125,79.71066229166667,5277.55,730268.11,24.07
2211,24.0,171.49156541666667,64.692979375,28.42726645833333,61.86963958333333,79.32348916666666,5286.4,766437.14,23.130000000000003
2212,24.0,170.84895645833333,61.63559145833333,31.686641041666668,64.96997458333334,77.31849104166666,5126.1,740304.81,26.66
2213,24.0,171.16689416666668,62.64983625,30.401580625,63.772301875,77.43264395833333,5239.81,757727.37,32.64
2214,24.0,171.40927583333334,62.669244791666664,30.62288145833333,64.00491479166666,75.8843025,5281.86,760767.37,25.57
2215,24.0,171.78670520833333,62.66248541666667,30.853970416666666,64.24893645833333,76.39249375,5302.74,766323.87,59.33
2216,24.0,172.04631895833333,62.79158375,31.075439583333335,64.48741270833334,77.839956875,5270.91,770084.76,24.11
2217,24.0,172.45464708333333,63.25265375,31.048490833333332,64.51100041666666,77.47418270833333,5300.99,777260.85,59.13
2218,24.0,173.02270083333335,63.2551425,30.999609791666668,64.51560166666667,78.28060854166667,5338.2,782191.24,72.46000000000001
2219,24.0,173.41556958333334,63.24997520833333,31.40675020833333,64.93682729166666,77.604638125,5377.18,785912.44,65.57
2220,24.0,173.8108425,63.323307291666666,31.611340416666668,65.16175520833333,78.2985275,5386.94,787881.9,76.9
2221,24.0,174.40121166666665,63.34705604166667,31.709681458333332,65.28330333333334,79.20462916666666,5417.44,793711.5,77.1
2222,24.0,174.619425625,63.37269520833333,32.180979791666665,65.76852583333333,78.28937375,5472.22,797067.75,74.78
2223,24.0,175.33584333333334,63.35064645833334,32.177126875,65.78108416666667,80.29251458333333,5497.25,800167.39,77.55
2224,24.0,175.56070916666667,63.08526,32.81362854166667,66.415401875,80.22477458333333,5513.05,801712.54,23.72
2225,24.0,175.97946541666667,62.44119104166667,33.43420604166667,67.024348125,80.91662770833334,5508.26,800808.31,24.33
2226,24.0,175.83594979166668,62.038647708333336,34.519433541666665,68.08325083333334,80.19274291666666,5491.41,799405.17,24.25
2227,24.0,176.184530625,61.75540291666667,35.069315208333336,68.63695833333334,80.275450625,5497.48,799580.3,29.87
2228,24.0,176.9234555319149,60.50301666666667,35.03282255319149,68.64853,80.9310714893617,5571.07,813070.51,31.6
2229,24.0,177.01476666666667,61.28419291666667,35.94965833333333,69.54656791666666,80.22291270833334,5495.65,801585.71,24.83
2230,24.0,177.29841604166666,61.204895625,36.422617708333334,70.02636479166667,79.659443125,5507.18,802974.49,24.73
2231,24.0,177.69802375,61.216057291666665,36.74146875,70.37988854166667,80.2146525,5527.55,806227.12,27.39
2232,24.0,178.38771708333334,61.21765895833333,36.762255208333336,70.43783416666666,80.990785625,5547.46,809027.45,24.630000000000003
2233,24.0,178.753361875,60.62754979166667,37.351224583333334,71.01773895833334,81.060770625,5556.56,808293.14,50.59
2234,24.0,178.9673175,60.21566958333333,38.047376666666665,71.7093025,80.946948125,5555.73,806595.59,23.35
2235,24.0,179.16698270833334,60.298224166666664,38.07566479166667,71.76941833333333,80.970036875,5727.05,835981.33,98.28
2236,24.0,179.27381833333334,60.69575354166667,37.602954375,71.30249625,80.89688729166667,5589.89,809542.5,23.0
2237,24.0,179.77017270833332,61.31431229166667,37.3086875,71.04531083333333,80.73071645833333,5629.04,815241.45,35.94
2238,21.99999,172.9588668067687,51.60730347826087,44.56365771632169,77.93510458652936,74.77119284612857,4672.3,681103.67,36.6
2239,24.0,176.71315852460884,61.22542,38.2440725,72.04471875,80.32544229166666,5621.9,834503.06,35.57
2240,24.0,176.71315852460884,65.33766666666666,34.51177333333333,68.488635625,80.22483416666667,5901.84,851131.52,25.32
2241,24.0,176.71315852460884,62.676642083333334,37.667138125,71.64508625,79.65883270833334,5644.01,810726.77,24.25
2242,24.0,176.71315852460884,64.08093416666667,36.254368541666665,70.18436520833333,77.889568125,5869.78,844192.56,25.72
2243,24.0,176.71315852460884,60.46816729166667,39.549746666666664,73.29971979166666,77.52852729166666,5716.64,822490.28,25.45
2244,24.0,176.71315852460884,56.38310520833333,44.193035,77.675581875,77.70302104166667,5458.46,784575.24,25.43
2245,24.0,174.8162925,51.453739375,49.5848925,82.73932083333334,79.69332458333334,5110.2,731457.26,53.64
2246,24.0,179.30730208333333,52.767979375,48.07509395833333,81.35974645833333,81.09559395833334,5267.76,753891.01,46.62
2247,24.0,178.82516916666665,52.00658479166667,49.639387291666665,82.84342375,78.969835625,4526.49,651055.3,10.0
2248,24.0,178.87499854166666,51.76695145833333,50.31828333333333,83.51166708333334,77.79465354166666,4385.0,630121.77,10.0
2249,24.0,178.68652770833333,50.138914375,52.33948791666667,85.472854375,77.75914395833334,4234.92,619822.14,10.0
2250,24.0,179.303706875,51.30180708333334,51.44475479166667,84.63772229166666,78.36529625,4352.4,627030.71,10.0
2251,24.0,179.76499875,51.79295625,51.016370625,84.26437729166666,77.95922,4426.35,635623.25,10.0
2252,24.0,179.62649770833335,50.834682916666665,52.381761875,85.55084666666667,78.57987604166667,4298.53,618234.01,10.0
2253,23.15185,179.59620197455928,47.847563125,54.00696785205502,87.06702159701709,77.34182786815741,4123.6,593845.29,10.0
2254,23.68148,180.2543570709094,49.86983875,53.07950009371036,86.16910815643278,76.2345485820143,4350.84,671065.62,10.0
2255,24.0,180.73002625,51.994132291666666,51.4579925,84.72644208333334,79.71591104166667,4499.42,646277.88,10.0
2256,24.0,180.89293958333334,51.80501625,51.85552520833333,85.18452854166667,79.97850520833333,4473.36,653051.12,10.0
2257,24.0,181.09988020833333,51.79488666666666,52.19272291666667,85.48351958333333,79.34068541666667,4494.66,644232.7,10.0
2258,24.0,181.14293083333334,51.385279375,53.00312916666667,86.23723895833334,79.372445625,4425.1,635968.99,10.0
2259,24.0,181.29585083333333,51.342681875,53.405854375,86.63608333333333,79.23238291666667,4425.36,636018.24,10.0
2260,24.0,182.53541375,53.13363125,51.34805645833333,84.72024041666667,80.72074541666667,4967.11,720844.61,10.0
2261,24.0,183.92803145833332,56.456304375,47.032910625,80.62369791666667,80.41813666666667,5586.1,823507.19,10.0
2262,24.0,181.24213229166668,51.029719166666666,53.58135,86.74741458333334,78.75268083333333,4398.31,629755.99,10.0
2263,24.0,181.47966520833333,51.0391525,53.77710604166667,86.93464583333333,78.41734541666666,4388.45,629043.83,10.0
2264,24.0,182.77218625,53.209370416666665,51.21506854166667,84.56052645833333,79.20313645833333,5224.6,756467.15,10.0
2265,24.0,181.90845604166665,51.126042291666664,53.645885625,86.83634083333334,78.64544333333333,4401.95,629466.87,10.0
2266,24.0,182.01064458333335,51.149649583333336,53.94502083333333,87.16632583333333,78.0811275,4422.08,631333.12,10.0
2267,24.0,184.24702583333334,55.024947708333336,48.99395875,82.559695,80.88733229166667,5437.81,799783.2,10.0
2268,24.0,182.49210416666668,51.279671875,53.49978333333333,86.760323125,81.40675375,4487.91,640815.2,10.0
2269,24.0,182.586486875,51.32801666666667,53.658638125,86.93527166666667,81.20966833333334,4430.31,635863.05,10.0
2270,15.84167,181.8716239734321,47.9288665625,57.03090588021339,90.07188237916836,80.21296135610072,2738.23,391983.48,10.0
2271,21.825,183.48861243986255,51.28212181818182,54.15214570446735,87.45225510882015,81.0187241809851,4189.32,596270.8,10.0
2272,24.0,182.12792583333334,47.63367458333333,59.35316458333333,92.342555625,80.566094375,4258.6,607654.22,10.0
2273,24.0,183.29868854166668,50.58019916666667,55.34881895833333,88.58550770833334,81.55990645833333,4393.0,656412.53,10.0
2274,24.0,183.57184375,50.85285208333333,55.21338375,88.44194229166666,81.45011583333333,4431.4,636708.15,10.0
2275,24.0,183.78377291666666,50.874797916666665,55.408431666666665,88.641060625,81.47084291666667,4498.08,640120.28,10.0
2276,22.0,183.41044946562272,45.49270173913043,60.03983027916364,92.25173010370455,78.16973642615,3944.99,559545.04,10.0
2277,24.0,183.43933291666667,49.791758333333334,57.379222291666665,90.47463729166667,80.72680791666667,4330.62,611414.35,10.0
2278,24.0,183.24888104166666,48.758591458333335,58.944118333333336,91.95110354166667,81.10854666666667,4221.09,600565.2,10.0
2279,22.64167,184.02562278151743,47.31098260869565,59.08153253344387,92.09238656917975,79.5813384814371,4056.66,575668.79,10.0
2280,24.0,184.59115375,50.82151666666667,56.452112916666664,89.68340916666666,81.62964604166666,4479.41,637411.19,10.0
2281,24.0,184.601899375,50.25470729166667,57.3496075,90.52377854166667,82.10128270833333,4436.07,629921.35,10.0
2282,24.0,184.78908791666666,50.18160208333333,57.652394375,90.83094979166667,82.23107395833334,4434.21,628408.69,10.0
2283,24.0,184.885495625,50.22592395833333,57.930294375,91.10445354166667,81.61108041666667,4439.64,628914.98,10.0
2284,24.0,182.57125,41.986320625,68.06786083333333,100.95375375,76.21633916666667,3876.08,553168.07,10.0
2285,24.0,185.646540625,50.337503958333336,58.44463666666667,91.66592395833334,81.76859854166666,4535.89,643689.28,10.0
2286,24.0,185.85016333333334,50.28252020833333,58.635687708333336,91.85555458333333,82.10580666666667,4498.48,636958.83,10.0
2287,24.0,185.92467395833333,50.32882791666667,58.85207354166667,92.07690770833334,81.91313854166667,4487.34,639993.12,10.0
2288,22.0,184.84501200257273,45.39998377777778,63.8959409797,96.78876077238637,77.04479168686363,4036.23,576610.74,10.0
2289,24.0,186.11449895833334,49.457526666666666,60.60237625,93.7532725,81.26189479166666,4421.95,630101.22,10.0
2290,24.0,186.16745333333333,49.20210604166667,61.18526583333333,94.31569083333333,82.04767520833333,4359.66,623044.76,10.0
2291,24.0,186.158039375,49.406518125,61.38486604166667,94.52558083333334,81.18858145833333,4433.4,628757.88,10.0
2292,24.0,186.47206333333332,49.85502708333333,61.062088958333334,94.26399895833333,80.30622604166666,4448.63,635769.65,10.0
2293,24.0,187.37507520833333,50.759029375,59.70914125,93.04435270833334,81.07111625,4592.63,653793.66,10.0
2294,24.0,187.2494429787234,49.46571791666667,60.35022276595745,93.66416659574467,80.38314212765957,4638.29,658569.56,10.0
2295,24.0,186.9978425,49.90171770833334,61.32196354166667,94.56016854166667,79.28145,4474.26,634593.69,10.0
2296,11.16666,187.1380669078937,47.95769,63.25635318991534,96.21912872297536,79.64337040168681,2440.8,347737.77,10.0
